Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-08,MP,Agar Malwa,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Alirajpur,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Anuppur,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Ashoknagar,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Balaghat,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Barwani,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Betul,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Bhind,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Bhopal,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Burhanpur,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Chhatarpur,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Chhindwara,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Damoh,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Datia,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Dewas,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Dhar,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Dindori,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Guna,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Gwalior,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Harda,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Hoshangabad,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Indore,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Jabalpur,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Jhabua,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Katni,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Khandwa,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Khargone,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Mandla,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Mandsaur,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Morena,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Narsinghpur,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Neemuch,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Niwari,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Other Region,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Panna,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Raisen,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Rajgarh,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Ratlam,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Rewa,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Sagar,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Satna,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Sehore,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Seoni,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
2021-11-08,MP,Shahdol,,,,,,,,2021-11-08 08:27:48.716612,,,,792907,10524,782283,
