,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Ajmer,0.0,0.0,2.0,,1199,9232,0,0.0,0.0,4.0,,2381.0,15993.0,2584913,,,,37769.0,410.0,37357.0,,1755565,1063688,2021-11-08T22:27:38.098264+05:30,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
1,1,1,1,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Alwar,0.0,0.0,0.0,,1721,4664,0,0.0,0.0,0.0,,3944.0,10163.0,3671999,,,,59694.0,307.0,59387.0,,2243103,1042500,2021-11-08T22:27:38.098264+05:31,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
2,2,2,2,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,BSF Camp,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-08T22:27:38.098264+05:38,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
3,3,3,3,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Banswara,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,,7776.0,15894.0,1798194,,,,10005.0,104.0,9901.0,,1034520,545864,2021-11-08T22:27:38.098264+05:32,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
4,4,4,4,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Baran,0.0,0.0,0.0,,930,3062,0,0.0,0.0,0.0,,2270.0,7747.0,1223921,,,,11996.0,61.0,11934.0,,766590,309150,2021-11-08T22:27:38.098264+05:33,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
5,5,5,5,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Barmer,0.0,0.0,1.0,,411,1011,0,1.0,0.0,1.0,,3204.0,6807.0,2604453,,,,15564.0,185.0,15378.0,,1463398,640071,2021-11-08T22:27:38.098264+05:34,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
6,6,6,6,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Bharatpur,0.0,0.0,0.0,,748,2284,0,0.0,0.0,0.0,,1998.0,6400.0,2549121,,,,19601.0,260.0,19341.0,,1353629,598317,2021-11-08T22:27:38.098264+05:35,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
7,7,7,7,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Bhilwara,1.0,0.0,0.0,,820,4660,0,1.0,0.0,0.0,,1056.0,6537.0,2410459,,,,29782.0,156.0,29625.0,,1526652,731712,2021-11-08T22:27:38.098264+05:36,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
8,8,8,8,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Bikaner,0.0,0.0,2.0,,687,2387,0,4.0,0.0,2.0,,1105.0,3642.0,2367745,,,,40347.0,545.0,39794.0,,1462658,719746,2021-11-08T22:27:38.098264+05:37,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
9,9,9,9,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Bundi,0.0,0.0,0.0,,1264,4094,0,0.0,0.0,0.0,,4946.0,10118.0,1113725,,,,7967.0,48.0,7919.0,,715858,376059,2021-11-08T22:27:38.098264+05:39,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
10,10,10,10,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Chittorgarh,0.0,0.0,178000.0,,931,7716,0,0.0,0.0,178000.0,,2434.0,24682.0,1544392,,,,19809.0,139.0,197670.0,,981948,512739,2021-11-08T22:27:38.098264+05:40,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
11,11,11,11,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Churu,0.0,0.0,0.0,,1361,7875,0,0.0,0.0,0.0,,2064.0,11641.0,2041172,,,,16720.0,107.0,16613.0,,1304818,599939,2021-11-08T22:27:38.098264+05:41,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
12,12,12,12,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Dausa,0.0,0.0,0.0,,843,4281,0,0.0,0.0,0.0,,1605.0,8958.0,1637226,,,,13351.0,62.0,13289.0,,943562,407872,2021-11-08T22:27:38.098264+05:42,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
13,13,13,13,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Dholpur,0.0,0.0,0.0,,805,2349,0,0.0,0.0,0.0,,1495.0,4775.0,1207293,,,,11010.0,48.0,10962.0,,661929,285581,2021-11-08T22:27:38.098264+05:43,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
14,14,14,14,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Dungarpur,0.0,0.0,0.0,,55,166,0,0.0,0.0,0.0,,888.0,2878.0,1388906,,,,18407.0,131.0,18276.0,,738679,354720,2021-11-08T22:27:38.098264+05:44,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
15,15,15,15,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Evacuees,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-08T22:27:38.098264+05:45,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
16,16,16,16,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Ganganagar,0.0,0.0,0.0,,1130,5581,0,0.0,0.0,0.0,,2591.0,12436.0,1969520,,,,19355.0,150.0,19203.0,,1282501,540747,2021-11-08T22:27:38.098264+05:46,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
17,17,17,17,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Hanumangarh,0.0,0.0,0.0,,103,625,0,0.0,0.0,0.0,,1143.0,11431.0,1779650,,,,16053.0,111.0,15942.0,,1231774,600692,2021-11-08T22:27:38.098264+05:47,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
18,18,18,18,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Italians,,,,,0,0,0,,,,,,,0,,,,,,,,0,0,2021-11-08T22:27:38.098264+05:48,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
19,19,19,19,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Jaipur,3.0,0.0,2.0,,1830464,891721,0,16.0,0.0,11.0,,7037.0,21264.0,6663971,,,,187820.0,1970.0,185827.0,,4592374,2217654,2021-11-08T22:27:38.098264+05:49,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
20,20,20,20,2021-11-08,RJ,4.0,0.0,7.0,6340.0,26920,137213,0,24.0,0.0,19.0,66471.0,74071.0,324348.0,Jaisalmer,0.0,0.0,0.0,,139,806,0,0.0,0.0,0.0,,264.0,1294.0,672008,,,,13639.0,66.0,13573.0,,416447,196236,2021-11-08T22:27:38.098264+05:50,77264000,2021-11-08T22:27:38.098264+05:30,,,954460,8954,945464,14878414,42648246,20528291,0,0,0,0,0
