Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-08,AR,Anjaw,,,,1068,3,1060,,2021-11-08T22:27:38.098264+05:30,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Changlang,,,,3799,22,3774,,2021-11-08T22:27:38.098264+05:31,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Upper Dibang Valley,,,,336,2,332,,2021-11-08T22:27:38.098264+05:32,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,East Kameng,,,,1094,0,1088,,2021-11-08T22:27:38.098264+05:33,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,East Siang,,,,3189,17,3136,,2021-11-08T22:27:38.098264+05:34,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Kamle,,,,512,0,512,,2021-11-08T22:27:38.098264+05:35,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Kra Daadi,,,,270,0,269,,2021-11-08T22:27:38.098264+05:36,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Kurung Kumey,,,,511,1,509,,2021-11-08T22:27:38.098264+05:37,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Lepa Rada,,,,572,3,866,,2021-11-08T22:27:38.098264+05:38,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Lohit,,,,2872,26,2790,,2021-11-08T22:27:38.098264+05:39,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Longding,,,,751,2,747,,2021-11-08T22:27:38.098264+05:40,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Lower Dibang Valley,,,,2399,11,2323,,2021-11-08T22:27:38.098264+05:41,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Lower Siang,,,,738,8,730,,2021-11-08T22:27:38.098264+05:42,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Lower Subansiri,,,,3020,15,2984,,2021-11-08T22:27:38.098264+05:43,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Namsai,,,,2096,17,2055,,2021-11-08T22:27:38.098264+05:44,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Pakke Kessang,,,,452,0,437,,2021-11-08T22:27:38.098264+05:45,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Papum Pare,,,,18255,98,18143,,2021-11-08T22:27:38.098264+05:46,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Shi Yomi,,,,250,0,239,,2021-11-08T22:27:38.098264+05:47,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Siang,,,,411,3,408,,2021-11-08T22:27:38.098264+05:48,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Tawang,,,,2537,20,2470,,2021-11-08T22:27:38.098264+05:49,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Tirap,,,,1105,5,1094,,2021-11-08T22:27:38.098264+05:50,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Upper Siang,,,,1014,1,1001,,2021-11-08T22:27:38.098264+05:51,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,Upper Subansiri,,,,1958,6,1952,,2021-11-08T22:27:38.098264+05:52,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,West Kameng,,,,3499,14,3432,,2021-11-08T22:27:38.098264+05:53,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
2021-11-08,AR,West Siang,,,,1857,6,1845,,2021-11-08T22:27:38.098264+05:54,2021-11-08T22:27:38.098264+05:30,,,54865,280,54196,1160347
