Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-08,TG,Foreign Evacuees,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Other State,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Adilabad,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Bhadradri Kothagudem,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Hyderabad,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Jagtial,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Jangaon,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Jayashankar Bhupalapally,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Jogulamba Gadwal,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Kamareddy,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Karimnagar,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Khammam,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Komaram Bheem,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Mahabubabad,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Mahabubnagar,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Mancherial,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Medak,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Medchal Malkajgiri,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Mulugu,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Nagarkurnool,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Nalgonda,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Narayanpet,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Nirmal,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Nizamabad,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Peddapalli,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Rajanna Sircilla,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Ranga Reddy,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Sangareddy,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Siddipet,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Suryapet,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Vikarabad,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Wanaparthy,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Warangal Rural,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Warangal Urban,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Yadadri Bhuvanagiri,,,,,,,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
2021-11-08,TG,Unknown,,,,672489,3966,664759,,2021-11-08 08:27:48.716612,,,,672489,3966,664759,
