,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Alipurduar,4,0,4,,4546,12254,0,36.0,0.0,33.0,,26161.0,32874.0,1700000,,,,15629,102,15479,,989781,398245,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
1,1,1,1,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Bankura,5,1,17,,19388,14474,0,144.0,1.0,143.0,,92849.0,34742.0,3596292,,,,36473,275,36003,,2379087,753079,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
2,2,2,2,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Birbhum,4,0,13,,3058,11130,0,97.0,1.0,114.0,,13276.0,23483.0,3502387,,,,41301,287,40860,,1371198,563837,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
3,3,3,3,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Cooch Behar,10,0,10,,41691,9660,0,87.0,0.0,81.0,,109204.0,25462.0,2822780,,,,29372,97,29153,,1583206,452965,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
4,4,4,4,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Dakshin Dinajpur,29,0,15,,2927,4515,0,163.0,1.0,115.0,,13591.0,12695.0,1670931,,,,18066,171,17703,,1084613,379950,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
5,5,5,5,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Darjeeling,18,0,20,,1513,11541,0,150.0,4.0,176.0,,7505.0,27393.0,1842034,,,,57310,543,56531,,1335034,707673,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
6,6,6,6,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Hooghly,46,1,49,,20833,28310,0,391.0,6.0,433.0,,127391.0,82018.0,5520389,,,,86739,998,85152,,3572929,1439592,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
7,7,7,7,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Howrah,50,0,53,,31935,28772,0,435.0,3.0,459.0,,86787.0,59920.0,4841638,,,,99266,1527,97096,,3032446,1330380,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
8,8,8,8,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Jalpaiguri,5,0,10,,24957,7799,0,72.0,5.0,97.0,,73431.0,23107.0,3869675,,,,42068,577,41369,,1249705,444951,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
9,9,9,9,2021-11-08,WB,603,14,657,24016,517114,427545,0,5458.0,91.0,5614.0,236103.0,1824221.0,1116308.0,Jhargram,7,0,4,,4441,5679,0,41.0,0.0,34.0,,17187.0,15422.0,1136548,,,,12186,27,12102,,736496,230326,2021-11-08T22:27:58.768656+05:30,96906000,,,,1599091,19240,1571952,19493518,58811559,22992082,0,0,0,0,0
