,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Bishnupur,,,,,86,1084,0,13.0,0.0,,,258.0,4564.0,240363,,,,9168,190,8978,,129208,70684,2021-11-08T22:27:38.098264+05:31,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
1,1,1,1,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Chandel,,,,,16,197,0,8.0,0.0,,,83.0,831.0,144028,,,,2341,39,2302,,26724,16173,2021-11-08T22:27:38.098264+05:32,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
2,2,2,2,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Churachandpur,,,,,94,749,0,2.0,1.0,,,401.0,3586.0,271274,,,,10142,162,9980,,104653,65837,2021-11-08T22:27:38.098264+05:33,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
3,3,3,3,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Imphal East,,,,,308,2020,0,83.0,4.0,,,878.0,7179.0,452661,,,,27496,461,27035,,252865,158733,2021-11-08T22:27:38.098264+05:34,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
4,4,4,4,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Imphal West,,,,,433,2456,0,182.0,4.0,,,1069.0,7923.0,514683,,,,43315,643,42672,,309981,208162,2021-11-08T22:27:38.098264+05:35,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
5,5,5,5,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Jiribam,,,,,12,202,0,0.0,0.0,,,90.0,1546.0,43818,,,,1022,7,1015,,28011,19109,2021-11-08T22:27:38.098264+05:36,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
6,6,6,6,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Kakching,,,,,23,340,0,8.0,1.0,,,59.0,1006.0,135481,,,,6407,112,6295,,84813,51029,2021-11-08T22:27:38.098264+05:37,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
7,7,7,7,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Kamjong,,,,,9,40,0,6.0,0.0,,,67.0,503.0,45616,,,,938,5,933,,10569,5886,2021-11-08T22:27:38.098264+05:38,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
8,8,8,8,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Kangpokpi,,,,,21,258,0,2.0,0.0,,,433.0,1714.0,0,,,,2782,61,2721,,39487,20862,2021-11-08T22:27:38.098264+05:39,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
9,9,9,9,2021-11-08,MN,51.0,3.0,44.0,,1232,8696,0,350.0,14.0,349.0,10462.0,4309.0,35316.0,Noney,,,,,20,162,0,1.0,0.0,,,88.0,669.0,0,,,,1068,4,1064,,16891,10655,2021-11-08T22:27:38.098264+05:40,3103000,2021-11-08T22:27:38.098264+05:30,,,124137,1937,121501,1379380,1254564,762549,0,0,0,0,0
