Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Anantnag,-65.0,0.0,-74.0,,176,6530,0,,,,,760876,440898,1070144,,,,16547.0,205.0,16321.0,,760876,440898,2021-11-08T22:27:38.098264+05:30,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,1201774.0,6706
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Bandipora,-80.0,0.0,-77.0,,26,1064,0,,,,,303852,161975,385099,,,,9768.0,102.0,9634.0,,303852,161975,2021-11-08T22:27:38.098264+05:31,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,465827.0,1090
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Baramulla,-342.0,0.0,-263.0,,216,4832,0,,,,,777900,493349,1015503,,,,24379.0,282.0,24007.0,,777900,493349,2021-11-08T22:27:38.098264+05:32,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,1271249.0,5048
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Budgam,-241.0,-1.0,-245.0,,198,2937,0,,,,,593381,356616,735753,,,,23657.0,207.0,23362.0,,593381,356616,2021-11-08T22:27:38.098264+05:33,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,949997.0,3135
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Doda,-79.0,0.0,-95.0,,161,2332,0,,,,,314874,171895,409576,,,,7804.0,133.0,7629.0,,314874,171895,2021-11-08T22:27:38.098264+05:34,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,486769.0,2493
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Ganderbal,-130.0,0.0,-97.0,,49,599,0,,,,,227670,142510,297003,,,,10367.0,79.0,10242.0,,227670,142510,2021-11-08T22:27:38.098264+05:35,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,370180.0,648
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Jammu,-143.0,-2.0,-151.0,,777,5611,0,,,,,1171416,639758,1526406,,,,53227.0,1144.0,52018.0,,1171416,639758,2021-11-08T22:27:38.098264+05:36,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,1811174.0,6388
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Kathua,-12.0,-1.0,-19.0,,309,5571,0,,,,,484226,277811,615711,,,,9319.0,151.0,9156.0,,484226,277811,2021-11-08T22:27:38.098264+05:37,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,762037.0,5880
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Kishtwar,-4.0,0.0,-4.0,,147,2092,0,,,,,165612,88174,230696,,,,4816.0,44.0,4769.0,,165612,88174,2021-11-08T22:27:38.098264+05:38,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,253786.0,2239
2021-11-08,JK,-2724.0,-14.0,-2656.0,38038.0,3930,78303,0,332394.71428571426,4437.142857142857,326930.0,,9533473.0,5740175.0,Kulgam,-13.0,0.0,-12.0,,73,2190,0,,,,,401670,221271,422786,,,,11479.0,117.0,11359.0,,401670,221271,2021-11-08T22:27:38.098264+05:39,13203000,2021-11-08T22:27:38.098264+05:30,,,330352,4426,324827,16514048,9533473,5740175,15273648.0,82233.0,15273648.0,622941.0,2263
