,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,0,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Ariyalur,4,0,5,,209,1098,14709.0,20.0,0.0,25.0,,4289.0,8175.0,752481,,,,16878,261,16575,,481241,167486,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
1,1,1,1,1,1,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Chengalpattu,80,1,83,,327,807,154438.0,576.0,4.0,637.0,,4317.0,10013.0,2556244,,,,172438,2514,169062,,1342980,616708,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
2,2,2,2,2,2,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Chennai,115,1,135,,970,3204,383372.0,768.0,14.0,923.0,,10002.0,31021.0,7100000,,,,555546,8563,545761,,4930009,2892045,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
3,3,3,3,3,3,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Coimbatore,94,1,109,,977,4383,-306877.0,725.0,12.0,844.0,,4655.0,21301.0,3472578,,,,247622,2431,244045,,2722531,1229582,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
4,4,4,4,4,4,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Cuddalore,13,0,19,,1931,3929,-181123.0,104.0,3.0,139.0,,20263.0,47275.0,2600880,,,,64205,870,63160,,1552429,701057,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
5,5,5,5,5,5,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Dharmapuri,15,0,15,,440,1121,-35498.0,110.0,1.0,131.0,,2550.0,6754.0,1502900,,,,28551,276,28106,,773744,287181,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
6,6,6,6,6,6,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Dindigul,7,0,9,,807,2248,4854.0,32.0,2.0,61.0,,3041.0,11330.0,2161367,,,,33134,647,32422,,1239903,506131,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
7,7,7,7,7,7,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Erode,66,0,48,,771,3117,70905.0,452.0,5.0,454.0,,3168.0,13067.0,2259608,,,,104826,691,103379,,1374760,567550,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
8,8,8,8,8,8,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Kallakurichi,7,0,2,,622,1948,-72056.0,58.0,0.0,43.0,,4861.0,11949.0,1370281,,,,31435,210,31118,,702586,314353,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
9,9,9,9,9,9,2021-11-08,TN,841,6,937,100875,25206,74366,8044.0,6308.0,90.0,7155.0,754054.0,178717.0,473151.0,Kancheepuram,21,1,25,,518,1016,43550.0,190.0,1.0,199.0,,5313.0,8616.0,1166401,,,,75189,1259,73617,,669259,260166,2021-11-09T14:52:44.226988+05:30,75695000,,,,2709921,36226,2663323,52033449,41491232,18160452,0,0,0,0,0
