,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Andaman and Nicobar Islands,1,0,3,0,173,3087,0,11.0,0.0,8.0,0.0,537.0,13155.0,397000,0,0,0,7665,129,7526,0,294715,215284,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
1,1,1,1,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Andhra Pradesh,246,4,334,0,66230,214972,0,1817.0,24.0,2569.0,0.0,438696.0,1076234.0,52221000,0,0,0,2068487,14401,2050720,0,33535620,21705043,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
2,2,2,2,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Arunachal Pradesh,10,0,13,0,512,3219,0,29.0,0.0,68.0,0.0,2319.0,16792.0,1504000,0,0,0,55190,280,54864,0,776124,560310,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
3,3,3,3,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Assam,280,3,240,0,29032,218886,0,1610.0,27.0,1925.0,0.0,101814.0,653369.0,34293000,0,0,0,612551,6031,603234,0,20335506,8996966,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
4,4,4,4,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Bihar,3,0,2,0,72798,72246,0,32.0,0.0,41.0,0.0,846375.0,1395828.0,119520000,0,0,0,726134,9661,716438,0,50944265,20079618,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
5,5,5,5,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Chandigarh,4,0,5,0,629,3836,0,12.0,0.0,20.0,0.0,2226.0,14197.0,1179000,0,0,0,65366,820,64520,0,928943,565294,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
6,6,6,6,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Chhattisgarh,26,0,32,0,39449,94630,0,124.0,6.0,180.0,0.0,94704.0,265046.0,28724000,0,0,0,1006198,13584,992376,0,14987326,7690501,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
7,7,7,7,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Dadra and Nagar Haveli and Daman and Diu,0,0,0,0,497,3411,0,0.0,0.0,3.0,0.0,1612.0,9360.0,959000,0,0,0,10682,4,10678,0,663300,383820,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
8,8,8,8,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Delhi,25,0,48,0,31824,61652,0,255.0,0.0,230.0,0.0,102870.0,208978.0,19814000,0,0,0,1440143,25091,1414710,0,13192853,7690463,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
9,9,9,9,2021-11-08,TT,10126,332,11982,1151982,1954101,4570557,,80876.0,2509.0,91505.0,7013592.0,6819990.0,14642298.0,Goa,30,2,42,0,853,5304,0,221.0,6.0,239.0,0.0,4107.0,28656.0,1540000,0,0,0,178342,3370,174686,0,1268341,950542,2021-11-09 10:10:16.152140,1332900000,2021-11-08 00:00:00,https://www.icmr.gov.in/,0,34377113,461389,33775086,617223931,744704256,350056439,0,0,0,0,0
