,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-01-17,KA,Bagalkote,,,,35620,333,34897,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
1,2022-01-17,KA,Ballari,,,,100651,1689,96281,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
2,2022-01-17,KA,Belagavi,,,,82744,949,79470,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
3,2022-01-17,KA,Bengaluru Rural,,,,65704,895,61599,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
4,2022-01-17,KA,Bengaluru Urban,,,,1432754,16458,1259041,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
5,2022-01-17,KA,Bidar,,,,25259,404,24045,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
6,2022-01-17,KA,Chamarajanagara,,,,34027,504,32750,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
7,2022-01-17,KA,Chikkaballapura,,,,45602,436,43658,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
8,2022-01-17,KA,Chikkamagaluru,,,,52625,398,51259,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
9,2022-01-17,KA,Chitradurga,,,,37758,213,36644,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
10,2022-01-17,KA,Dakshina Kannada,,,,122247,1704,116355,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
11,2022-01-17,KA,Davanagere,,,,52119,608,50606,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
12,2022-01-17,KA,Dharwad,,,,65321,1326,60844,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
13,2022-01-17,KA,Gadag,,,,26708,319,25832,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
14,2022-01-17,KA,Hassan,,,,117894,1264,111559,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
15,2022-01-17,KA,Haveri,,,,22134,643,21336,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
16,2022-01-17,KA,Kalaburagi,,,,64780,828,61635,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
17,2022-01-17,KA,Kodagu,,,,38672,338,37515,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
18,2022-01-17,KA,Kolar,,,,50308,644,47209,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
19,2022-01-17,KA,Koppal,,,,35637,528,34751,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
20,2022-01-17,KA,Mandya,,,,78893,659,74913,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
21,2022-01-17,KA,Mysuru,,,,188614,2435,179038,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
22,2022-01-17,KA,Other State,,,,36,3,33,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
23,2022-01-17,KA,Raichur,,,,40820,333,39681,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
24,2022-01-17,KA,Ramanagara,,,,25308,326,24017,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
25,2022-01-17,KA,Shivamogga,,,,71993,1090,68887,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
26,2022-01-17,KA,Tumakuru,,,,128034,1146,120511,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
27,2022-01-17,KA,Udupi,,,,81535,491,77449,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
28,2022-01-17,KA,Uttara Kannada,,,,58743,779,56319,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
29,2022-01-17,KA,Vijayapura,,,,37015,496,35980,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
30,2022-01-17,KA,Yadgir,,,,27688,206,27358,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
31,2022-01-17,KA,Unknown,,,,0,0,0,,2022-01-18 12:43:13.699310,,,,3247243,38445,2991472,59205509
