"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","141","122","57961","2","4495","62450","39"
"Bageshwar","84","6","33241","0","2087","35324","188"
"Chamoli","199","184","42945","0","3194","46137","123"
"Champawat","384","942","53332","0","1901","55230","128"
"Dehradun","920","1496","339748","9","32782","372395","57"
"Haridwar","608","448","294020","8","12970","306960","384"
"Nainital","397","439","70083","1","11292","81305","235"
"Pauri Garhwal","486","571","83965","1","5254","89212","145"
"Pithoragarh","222","300","36395","0","2556","38939","168"
"Rudraprayag","118","86","24481","0","2698","27179","174"
"Tehri Garhwal","358","248","29314","0","2348","31655","257"
"US Nagar","652","266","124570","1","8778","133324","827"
"Uttarkashi","208","31","32252","0","1636","33886","468"
"Total","4777","5139","1222307","22","91991","1313996","3193"
