,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-03-01,KL,Thiruvananthapuram,,,,700743,8092,690082,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
1,2022-03-01,KL,Kollam,,,,507911,6159,502365,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
2,2022-03-01,KL,Pathanamthitta,,,,264616,2366,258225,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
3,2022-03-01,KL,Alappuzha,,,,388680,5074,384826,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
4,2022-03-01,KL,Kottayam,,,,444449,4192,438546,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
5,2022-03-01,KL,Idukki,,,,206776,1387,202144,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
6,2022-03-01,KL,Ernakulam,,,,877818,7453,861488,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
7,2022-03-01,KL,Thrissur,,,,666591,7051,659629,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
8,2022-03-01,KL,Palakkad,,,,448488,5493,439315,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
9,2022-03-01,KL,Malappuram,,,,645585,5711,640462,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
10,2022-03-01,KL,Kozhikode,,,,669653,6036,664711,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
11,2022-03-01,KL,Wayanad,,,,167146,922,164051,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
12,2022-03-01,KL,Kannur,,,,347472,4271,342696,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
13,2022-03-01,KL,Kasaragod,,,,166132,1294,162304,,2022-03-02T14:51:12.197375+05:30,,,,6502060,65501,6410844,46019806,0,0
