"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","16869","16563","45","261"
"2","Chengalpattu","172205","168798","894","2513"
"3","Chennai","555181","545355","1265","8561"
"4","Coimbatore","247331","243698","1208","2425"
"5","Cuddalore","64167","63104","193","870"
"6","Dharmapuri","28500","28056","168","276"
"7","Dindigul","33119","32398","74","647"
"8","Erode","104641","103218","734","689"
"9","Kallakurichi","31417","31109","98","210"
"10","Kancheepuram","75117","73527","332","1258"
"11","Kanyakumari","62459","61205","204","1050"
"12","Karur","24200","23614","228","358"
"13","Krishnagiri","43643","43099","194","350"
"14","Madurai","75269","73950","142","1177"
"15","Mayiladuthurai","23292","22934","42","316"
"16","Nagapattinam","21129","20632","147","350"
"17","Namakkal","52472","51512","458","502"
"18","Nilgiris","33669","33245","211","213"
"19","Perambalur","12073","11800","29","244"
"20","Pudukottai","30216","29688","112","416"
"21","Ramanathapuram","20575","20186","30","359"
"22","Ranipet","43473","42601","97","775"
"23","Salem","100186","97892","606","1688"
"24","Sivagangai","20254","19926","121","207"
"25","Tenkasi","27376","26852","39","485"
"26","Thanjavur","75537","74115","444","978"
"27","Theni","43583","43036","26","521"
"28","Thirupathur","29328","28635","68","625"
"29","Thiruvallur","119537","117331","364","1842"
"30","Thiruvannamalai","55042","54212","162","668"
"31","Thiruvarur","41572","40878","247","447"
"32","Thoothukudi","56358","55824","125","409"
"33","Tirunelveli","49428","48861","134","433"
"34","Tiruppur","95735","94030","722","983"
"35","Trichy","77693","76226","407","1060"
"36","Vellore","49947","48622","193","1132"
"37","Villupuram","45915","45439","120","356"
"38","Virudhunagar","46319","45712","59","548"
"39","Airport Surveillance 
(International)","1028","1025","2","1"
"40","Airport Surveillance 
(Domestic)","1085","1083","1","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","27,07,368","26,60,419","10,745","36,204"
