,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-04-03,RJ,Ajmer,,,,49712,446,49260,779470,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
1,2022-04-03,RJ,Alwar,,,,84453,320,84125,1579197,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
2,2022-04-03,RJ,Banswara,,,,14762,106,14653,310923,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
3,2022-04-03,RJ,Baran,,,,15247,64,15181,228759,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
4,2022-04-03,RJ,Barmer,,,,21454,205,21247,400380,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
5,2022-04-03,RJ,Bharatpur,,,,31450,272,31177,476029,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
6,2022-04-03,RJ,Bhilwara,,,,38176,162,38014,502616,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
7,2022-04-03,RJ,Bikaner,,,,49890,586,49298,727777,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
8,2022-04-03,RJ,Bundi,,,,9715,55,9660,228504,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
9,2022-04-03,RJ,Chittorgarh,,,,29374,140,29224,448173,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
10,2022-04-03,RJ,Churu,,,,20819,114,20701,429339,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
11,2022-04-03,RJ,Dausa,,,,15773,80,15693,285829,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
12,2022-04-03,RJ,Dholpur,,,,13748,49,13699,275710,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
13,2022-04-03,RJ,Dungarpur,,,,25497,134,25363,326835,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
14,2022-04-03,RJ,Ganganagar,,,,28136,158,27978,420327,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
15,2022-04-03,RJ,Hanumangarh,,,,22516,114,22399,486102,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
16,2022-04-03,RJ,Jaipur,,,,274386,2111,272199,3335293,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
17,2022-04-03,RJ,Jaisalmer,,,,17036,68,16968,241283,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
18,2022-04-03,RJ,Jalore,,,,10545,78,10467,440727,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
19,2022-04-03,RJ,Jhalawar,,,,17707,207,17499,378119,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
20,2022-04-03,RJ,Jhunjhunu,,,,19158,181,18977,489380,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
21,2022-04-03,RJ,Jodhpur,,,,141067,1164,139883,1401062,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
22,2022-04-03,RJ,Karauli,,,,8968,84,8884,235951,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
23,2022-04-03,RJ,Kota,,,,70087,477,69608,1105851,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
24,2022-04-03,RJ,Nagaur,,,,23633,200,23432,630771,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
25,2022-04-03,RJ,Pali,,,,35850,298,35552,459434,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
26,2022-04-03,RJ,Pratapgarh,,,,11874,65,11806,275996,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
27,2022-04-03,RJ,Rajsamand,,,,23026,178,22847,298285,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
28,2022-04-03,RJ,Sawai Madhopur,,,,15801,66,15735,275563,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
29,2022-04-03,RJ,Sikar,,,,38060,366,37693,506559,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
30,2022-04-03,RJ,Sirohi,,,,17208,88,17120,311803,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
31,2022-04-03,RJ,Tonk,,,,13300,102,13196,325482,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
32,2022-04-03,RJ,Udaipur,,,,74269,775,73491,901564,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
33,2022-04-03,RJ,Other state/,,,,337,39,298,6012,2022-04-04T11:24:55.702609+05:30,,,,1283034,9552,1273327,19525105,0,0
