,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10033,9904,129,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,674670,338793,324692,11185,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,215,366,278,859,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319566,2304661,14730,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,91622694,44490906,45365932,1765856,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,1895,10936,9202,22033,6,33,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64486,64188,296,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,1662336,897734,738669,25933,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,145,233,69,447,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724196,716208,6639,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,44126988,23635621,20189405,301962,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,8648,8462,1603,18713,0,3,0,,,1332900000,Assam,34293000
4,Bihar,830471,818195,12256,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,125499385,68704193,55886869,908323,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,113230,70033,6066,189329,2,5,0,,,1332900000,Bihar,119520000
5,Chandigarh,91926,90744,1165,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,2070734,1135617,906822,28295,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,718,631,173,1522,2,6,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152153,1138012,14034,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,38167780,20132704,17596490,438586,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,28048,6274,1560,35882,5,14,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,1384156,771234,603800,9122,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,108,82,13,203,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1865215,1838553,26153,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,32692710,17834523,14355771,502416,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,11385,12592,3298,27275,114,88,0,,,1332900000,Delhi,19814000
9,Goa,245321,241441,3832,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,2688638,1417478,1237925,33235,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,141,71,19,231,14,0,0,,,1332900000,Goa,1540000
10,Gujarat,1223922,1212916,10942,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,106258101,53638549,50237263,2382289,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,4059,9559,3400,17018,11,16,0,,,1332900000,Gujarat,67936000
11,Haryana,985309,974436,10617,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,41942352,23160950,18500412,280990,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,5313,9292,1999,16604,46,47,1,,,1332900000,Haryana,28672000
12,Himachal Pradesh,284558,280339,4133,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,12663597,6503161,5955133,205303,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,3785,853,1797,6435,14,30,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,453793,448863,4750,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,22198426,11073392,10789800,335234,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,6271,2222,1307,9800,25,14,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,435149,429790,5315,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,38591034,22860396,15467710,262928,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,23320,22090,2176,47586,3,3,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3945610,3903998,40054,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,104181901,53278187,49523550,1380164,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,6498,11295,1226,19019,34,79,0,,,1332900000,Karnataka,65798000
16,Kerala,6533432,6461693,68066,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,53446474,28196460,24075703,1174311,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,9481,6578,8396,24455,331,472,74,,,1332900000,Kerala,35125000
17,Ladakh,28224,27990,228,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,458994,234916,189930,34148,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,198,64,171,433,1,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11402,11350,52,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,121364,61337,57350,2677,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,0,2,10,12,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7874277,7725553,147787,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,161660564,89421830,70403701,1835033,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,4501,11694,1792,17987,130,102,2,,,1332900000,Maharashtra,122153000
20,Manipur,137105,134954,2120,2022-04-03,TT,43028131,521345,42493773,2022-04-03 11:38:38.999030,790764883,2022-04-02 00:00:00,465904,1845690880,990521316,833057717,22111847,2791803,1541975,1183470,66358,https://www.icmr.gov.in/,1096,81,1447,89444,777484,541502,1408430,248,96,62,406,1,4,0,,,1332900000,Manipur,3103000
