,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10747,10618,129,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,991263,347616,353284,290363,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2339079,2324343,14733,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,110568623,44702431,47572407,18293785,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,17,10,6949,6976,1,1,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66891,66595,296,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,1912776,960413,820628,131735,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,45,47,348,440,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746100,738065,8035,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,50288504,24811764,22132868,3343872,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,69,241,107,417,0,0,0,,,1332900000,Assam,34293000
4,Bihar,851404,839100,12303,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,157230116,73474113,67891907,15864096,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,474,755,740,1969,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,99360,98175,1181,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,2283819,1185231,986127,112461,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,15,31,23,69,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1177772,1163614,14146,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,49166873,21267518,20343448,7555907,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,1,7,5,13,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,1579446,782296,636879,160271,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,0,1,8,9,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2007330,1980795,26522,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,37382554,18293592,15711057,3377905,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,82,171,636,889,4,4,0,,,1332900000,Delhi,19814000
9,Goa,259115,255091,4013,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,2873385,1439878,1295472,138035,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,0,0,0,0,2,4,0,,,1332900000,Goa,1540000
10,Gujarat,1277627,1266566,11043,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,127968305,54391593,54018232,19558480,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,500,1063,22628,24191,4,3,0,,,1332900000,Gujarat,67936000
11,Haryana,1056661,1045908,10714,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,45473662,23674845,19830114,1968703,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,106,385,1230,1721,1,2,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,312701,308476,4213,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,15280106,6645465,6324459,2310182,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,24,39,442,505,1,4,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,479448,474651,4785,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,24740917,11371966,11766731,1602220,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,18,28,353,399,0,1,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,442574,437243,5331,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,43769536,23961467,17807422,2000647,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,377,2827,1563,4767,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4072614,4032189,40309,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,121387099,55164546,55348261,10874292,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,671,3550,58693,62914,37,25,0,,,1332900000,Karnataka,65798000
16,Kerala,6829366,6756534,71570,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,57489279,29148394,25264046,3076839,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,57,169,272,498,34,59,0,,,1332900000,Kerala,35125000
17,Ladakh,29419,29185,231,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,565643,238274,204003,123366,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,0,0,0,0,2,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11415,11363,52,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,145017,61807,60497,22713,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,0,0,0,0,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,8137009,7988464,148420,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,177778371,91658383,76581504,9538484,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,608,1676,5277,7561,17,19,0,,,1332900000,Maharashtra,122153000
20,Manipur,139924,137775,2149,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,3266490,1648937,1338335,279218,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,94,68,101,263,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,96786,95161,1624,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,2621465,1446409,1087100,87956,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,16,18,180,214,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,238964,238238,726,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,1790857,894215,749430,147212,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,2,0,4,6,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1054938,1044156,10777,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,133621562,60746625,59208100,13666837,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,120,796,7686,8602,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35986,35204,782,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,1737620,923551,744366,69703,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,0,0,0,0,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1336603,1327317,9205,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,81465925,35250377,33002497,13213051,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,18,1493,14092,15603,4,5,0,,,1332900000,Odisha,43671000
26,Puducherry,175650,173624,1975,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,2273582,994548,867947,411087,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,0,0,0,0,14,10,0,,,1332900000,Puducherry,1504000
27,Punjab,784304,764983,19289,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,46986139,24155764,20980078,1850297,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,166,417,1261,1844,6,3,0,,,1332900000,Punjab,29859000
28,Rajasthan,1315564,1305908,9653,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,115471989,57026196,50972939,7472854,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,501,4661,7882,13044,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,44321,43822,499,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,1360447,591875,554656,213916,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,0,0,0,0,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,3594589,3556491,38049,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,127477354,61207912,57197464,9071978,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,106,397,522,1025,5,9,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,841462,837334,4111,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,77303370,32442820,31542077,13318473,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,157,586,5810,6553,3,5,0,,,1332900000,Telangana,37220000
32,Tripura,108034,107094,940,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,5916757,2916685,2523563,476509,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,4,5,37,46,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2128158,2104512,23634,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,390701332,176966048,168825362,44909922,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,853,1190,9901,11944,1,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,449434,441670,7753,2023-01-20,TT,44681650,530728,44148976,2023-01-20 12:00:02.997301,914020290,2023-01-19 00:00:00,171499,2202187688,1027264749,951399494,223523445,20064027,9116210,8724643,2223174,https://www.icmr.gov.in/,145,0,161,142465,18819,4748,166032,75,204,3154,3433,3,3,0,,,1332900000,Uttarakhand,11141000
