Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-03-05,HP,Bilaspur,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,18194,95,18075,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,1
2022-03-05,HP,Chamba,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,15903,169,15641,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,2
2022-03-05,HP,Hamirpur,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,23257,327,22889,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,1
2022-03-05,HP,Kangra,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,63476,1244,62079,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,7
2022-03-05,HP,Kinnaur,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,4421,41,4377,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,0
2022-03-05,HP,Kullu,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,11940,162,11769,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,2
2022-03-05,HP,Lahaul and Spiti,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,3153,18,3135,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,0
2022-03-05,HP,Mandi,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,38675,501,38098,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,0
2022-03-05,HP,Shimla,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,35571,712,34795,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,4
2022-03-05,HP,Sirmaur,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,19835,221,19597,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,0
2022-03-05,HP,Solan,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,30580,335,30202,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,0
2022-03-05,HP,Una,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,18667,278,18356,,2022-03-05 21:56:06.887191,2022-03-05 19:00:00+05:30,https://twitter.com/nhm_hp,,283672,4103,279013,,19,2
