Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-03-05,AP,Anantapur,,,,177272,1105,0,176088,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Chittoor,,,,272304,2000,0,270264,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,East Godavari,,,,316387,1298,0,314677,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Guntur,,,,203135,1277,0,201771,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Y.S.R. Kadapa,,,,134858,652,0,134176,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Krishna,,,,136841,1496,0,135190,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Kurnool,,,,144235,867,0,143361,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,S.P.S. Nellore,,,,164322,1090,0,163187,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Prakasam,,,,155879,1146,0,154718,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Srikakulam,,,,133929,798,0,133118,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Visakhapatnam,,,,190823,1184,0,189541,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Vizianagaram,,,,92222,679,0,91533,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,West Godavari,,,,193236,1137,0,191939,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Other States,,,,2461,0,0,2461,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
2022-03-05,AP,Other Countries,,,,434,0,0,434,,2022-03-05 23:55:26.418396,2022-03-05 23:55:26.419108,,,2318338,14729,2302458,0,33167353
