Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-01,BR,Araria,14975,116,14858,219221.0,999943,216398,1216341,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Arwal,7381,74,7307,101624.0,325182,57396,382578,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Aurangabad,20011,75,19936,412007.0,1002739,212027,1214766,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Banka,7379,112,7267,364776.0,825662,206208,1031870,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Begusarai,27194,457,26736,213670.0,1259771,267513,1527284,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Bhagalpur,25835,309,25526,582113.0,1295118,354040,1649158,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Bhojpur,10207,159,10046,466438.0,1138164,230435,1368599,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Buxar,9248,182,9066,461428.0,784800,183785,968585,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Darbhanga,10935,370,10561,448442.0,1676154,445311,2121465,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,East Champaran,19014,430,18584,548132.0,2251580,630264,2881844,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Gaya,33950,280,33670,872359.0,1691518,418614,2110132,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Gopalganj,16683,94,16584,562654.0,1071929,222920,1294849,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Jamui,9416,106,9310,342005.0,679990,134047,814037,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Jehanabad,10781,109,10672,492255.0,445187,104378,549565,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Kaimur,4984,147,4837,442332.0,682574,122001,804575,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Katihar,18144,94,18048,556438.0,1190535,206021,1396556,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Khagaria,10063,88,9974,148340.0,669715,125977,795692,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Kishanganj,10118,66,10049,294321.0,641660,120371,762031,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Lakhisarai,7776,102,7674,332434.0,405714,76314,482028,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Madhepura,12543,111,12429,455482.0,786915,140776,927691,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Madhubani,18362,339,18022,715168.0,1786205,425183,2211388,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Munger,15109,158,14950,325212.0,664194,149617,813811,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Muzaffarpur,31396,621,30775,722651.0,1985291,449589,2434880,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Nalanda,23431,468,22963,591346.0,1228661,386337,1614998,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Nawada,10352,178,10174,322514.0,873997,161965,1035962,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Patna,146954,2334,144608,676238.0,3206149,1637607,4843756,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Purnia,24427,180,24247,568756.0,1317894,432964,1750858,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Rohtas,13978,271,13706,521553.0,1293296,279340,1572636,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Saharsa,17616,134,17482,356327.0,753699,180742,934441,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Samastipur,20017,155,19861,614569.0,1711785,341938,2053723,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Saran,23273,255,23018,761473.0,1659246,451647,2110893,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Sheikhpura,7693,75,7618,142348.0,257779,55567,313346,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Sheohar,4402,36,4366,199431.0,273227,70661,343888,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Sitamarhi,9183,127,9056,453227.0,1341191,245053,1586244,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Siwan,15195,170,15025,536438.0,1512410,369309,1881719,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Supaul,17221,129,17090,456511.0,916891,191657,1108548,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,Vaishali,19825,192,19631,275884.0,1438403,293274,1731677,725961,9661,716258,46363965.0,43582577,10856839,54439416
2021-10-01,BR,West Champaran,20890,358,20532,551778.0,1537409,259593,1797002,725961,9661,716258,46363965.0,43582577,10856839,54439416
