Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Alappuzha,18,4,0,,830,621,205,0,244.0,-5120.0,-382121.0,,3336.0,3260.0,5961.0,2121943,,,,390347,66,5230,,1707591,1572868,137493,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Ernakulam,112,41,45,,499,681,2201,0,1822.0,-7208.0,-862830.0,,2418.0,3494.0,12768.0,3279860,,,,886232,776,8210,,3229769,2741958,163633,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Idukki,14,8,0,,195,289,227,0,222.0,-1415.0,-204395.0,,1520.0,1292.0,1575.0,1107453,,,,209099,52,1495,,942532,783927,33643,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Kannur,6,-5,0,,82,353,617,0,194.0,-4376.0,-340407.0,,1992.0,2272.0,4816.0,2525637,,,,348966,2,4405,,2123342,1861584,118190,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Kasaragod,4,1,0,,0,8,23,0,32.0,-1360.0,-161514.0,,1254.0,1315.0,1063.0,1302600,,,,166557,12,1387,,1023680,853239,42023,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Kollam,18,11,0,,208,829,1607,0,331.0,-6369.0,-499880.0,,3318.0,3167.0,4461.0,2629703,,,,510915,20,6489,,2179382,1878905,122202,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Kottayam,65,42,0,,123,481,1435,0,887.0,-4057.0,-440135.0,,4510.0,1997.0,5136.0,1979384,,,,449106,376,4475,,1636621,1430307,111686,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Kozhikode,31,9,0,,46,196,525,0,625.0,-6014.0,-662873.0,,1274.0,2891.0,5273.0,3089543,,,,672977,217,6243,,2621058,2173161,105992,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Malappuram,1,-6,2,,3,5,26,0,145.0,-6095.0,-636436.0,,1477.0,2937.0,3543.0,4110956,,,,647001,30,6242,,3324938,2598183,85697,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Palakkad,4,0,2,,82,326,490,0,150.0,-5601.0,-435101.0,,2132.0,3416.0,4510.0,2810892,,,,449729,65,5751,,2300448,1966465,117703,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Pathanamthitta,16,-1,0,,254,447,749,0,344.0,-2394.0,-258696.0,,1614.0,1820.0,4428.0,1195537,,,,267047,83,2498,,1140720,962214,113485,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Thiruvananthapuram,64,30,3,,254,1628,5959,0,1173.0,-8032.0,-689078.0,,4688.0,4895.0,9162.0,3307284,,,,706822,308,8375,,2823855,2436542,192531,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Thrissur,30,18,0,,641,3059,6770,0,496.0,-7322.0,-656662.0,,5175.0,5922.0,13296.0,3110327,,,,669564,38,7396,,2592340,2376910,178126,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
2022-05-03,KL,386,155,52,13339,3219,8926,20843,1428,2683.0,-66866.0,-6399237.0,269226.0,35282.0,39338.0,76771.0,Wayanad,3,3,0,,2,3,9,0,68.0,-953.0,-165218.0,,574.0,660.0,779.0,816558,,,,168298,5,968,,731270,629738,34324,0,2022-05-03 23:55:38.502651,35125000,2022-05-03 23:55:38.503506,,,6542660,2050,69164,47141046,28377546,24266001,1556728,0,0.0,0.0
