,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10765,10635,129,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,991264,347616,353285,290363,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340332,2325151,14733,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,110956921,44704246,47578731,18673944,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,1,0,0,1,47,50,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66902,66599,296,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,1924584,961348,821819,141417,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746115,738070,8035,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,50335776,24813012,22150253,3372511,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,853178,840013,12307,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,157283980,73484988,67912051,15886941,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,0,1,1,2,133,136,0,,,1332900000,Bihar,119520000
5,Chandigarh,100291,98778,1184,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,2291000,1185656,991016,114328,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,0,0,0,0,20,38,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1183377,1166126,14168,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,49167657,21267699,20343687,7556271,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,1,0,0,1,133,133,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,1579868,782348,636961,160559,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2033372,2001197,26597,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,37406788,18296940,15716861,3392987,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,12,17,12,41,948,1639,2,,,1332900000,Delhi,19814000
9,Goa,262052,257560,4014,2023-04-24,TT,44898893,531345,44301865,2023-04-24 22:24:16.138932,925497040,2023-04-23 00:00:00,78342,2206612623,1027403838,951966670,227242115,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,6904,16,9011,40,58,85,183,0,0,0,0,18,79,0,,,1332900000,Goa,1540000
