,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10046,9914,129,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,707666,342811,339804,25051,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,45,101,261,407,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319932,2305154,14731,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,95680418,44622107,47429026,3629285,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,442,5502,68742,74686,10,6,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64506,64208,296,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,1704703,909705,762457,32541,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,77,98,0,175,1,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724230,716237,7986,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,45361423,24204243,20691499,465681,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,2300,5746,1734,9780,0,0,0,,,1332900000,Assam,34293000
4,Bihar,830773,818483,12256,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,132409125,70703263,59913623,1792239,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,16703,54658,22864,94225,5,14,0,,,1332900000,Bihar,119520000
5,Chandigarh,92439,91158,1165,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,2176502,1175577,953320,47605,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,86,835,147,1068,23,13,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152453,1138367,14034,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,39540349,20667834,18329214,543301,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,3949,9578,2884,16411,12,13,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,1410334,776457,621505,12372,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,26,79,74,179,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1906896,1879083,26210,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,34270712,18055096,15085114,1130502,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,2588,9189,10317,22094,373,255,1,,,1332900000,Delhi,19814000
9,Goa,245807,241842,3832,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,2758569,1432365,1276982,49222,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,96,288,351,735,29,13,0,,,1332900000,Goa,1540000
10,Gujarat,1225202,1214033,10944,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,109973908,53982340,52639216,3352352,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,1302,17763,15061,34126,45,36,0,,,1332900000,Gujarat,67936000
11,Haryana,1002741,991204,10621,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,43482024,23535775,19254879,691370,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,2898,9887,7963,20748,161,289,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,285059,280876,4136,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,13120025,6593065,6188590,338370,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,378,1658,4226,6262,6,5,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,454249,449443,4752,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,23059764,11308250,11321768,429746,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,431,5785,1455,7671,1,11,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,435342,429999,5319,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,40140514,23366652,16415967,357895,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,2475,10560,1799,14834,6,1,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3952102,3909966,40107,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,108678033,54342564,52092957,2242512,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,13635,44950,14853,73438,197,273,1,,,1332900000,Karnataka,65798000
16,Kerala,6557056,6481606,69742,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,55119545,28781161,24575433,1762951,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,11688,14644,13936,40268,726,514,2,,,1332900000,Kerala,35125000
17,Ladakh,28268,28033,228,2022-06-01,TT,43160832,524636,42617810,2022-06-01 12:20:39.006190,850896606,2022-05-31 00:00:00,455314,1934650349,1011466586,889231332,33952431,492160,236981,199148,56031,https://www.icmr.gov.in/,2745,6,2236,268267,760195,174779,1203241,5,25,1154,1184,3,0,0,,,1332900000,Ladakh,293000
