,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,Anantapur,5,0,6,,12005,22483,39,40.0,0.0,43.0,,44093.0,110946.0,4083315,,,,157995,1093,156845,,2807279,1931961,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
1,1,1,1,1,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,Chittoor,25,0,7,,3162,26403,288,189.0,1.0,292.0,,13268.0,169246.0,4170468,,,,247880,1953,245628,,2897331,2239543,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
2,2,2,2,2,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,East Godavari,13,0,27,,7019,26174,299,129.0,0.0,282.0,,14887.0,125869.0,5151549,,,,294583,1290,292858,,3585360,2388869,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
3,3,3,3,3,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,Guntur,30,0,38,,6377,17901,208,173.0,1.0,223.0,,28206.0,78420.0,4889230,,,,178760,1248,177312,,3581999,2174018,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
4,4,4,4,4,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,Krishna,27,1,13,,9643,20755,214,211.0,6.0,236.0,,35448.0,127901.0,4529009,,,,120104,1453,118252,,3100571,2369865,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
5,5,5,5,5,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,Kurnool,4,0,1,,15527,17465,15,16.0,0.0,14.0,,51154.0,96379.0,4046601,,,,124191,854,123321,,2796676,1621436,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
6,6,6,6,6,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,Other Countries,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,,,,434,0,434,,0,0,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
7,7,7,7,7,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,Other States,0,0,0,,0,0,0,0.0,0.0,0.0,,0.0,0.0,0,,,,2461,0,2461,,0,0,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
8,8,8,8,8,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,Prakasam,7,0,13,,13932,10016,79,33.0,0.0,87.0,,60330.0,85042.0,3392764,,,,138678,1129,137472,,2504766,1780158,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
9,9,9,9,9,2021-11-25,AP,183,1,163,30863,98776,213591,1796,1276.0,8.0,1634.0,188642.0,364074.0,1177243.0,S.P.S. Nellore,15,0,17,,7475,24248,106,103.0,0.0,112.0,,15302.0,67592.0,2966082,,,,146806,1053,145471,,2244579,1610241,2021-11-25 23:55:17.734484,52221000,2021-11-25 23:55:17.735060,,,2072014,14431,2055389,30286530,34240668,24097400,0,0,0,0,0
