,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
19,Maharashtra,6632257,6478422,140807,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,109291581,72095831,37195750,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,341878,482761,824639,960,1043,41,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,125046,122383,1965,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,2122508,1273909,848599,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,961,3866,4827,39,26,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84364,82541,1467,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,1943949,1155641,788308,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,2666,5043,7709,71,12,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,133118,128192,484,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,1276404,727062,549342,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,991,1741,2732,398,410,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,793074,782443,10527,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,83252268,50852647,32399621,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,135780,1802380,1938160,22,8,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32078,31252,696,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,1268701,730347,538354,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,1341,2245,3586,10,6,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1047674,1037152,8399,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,42327999,27482019,14845980,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,72075,149809,221884,288,151,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,128745,126571,1870,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,1201632,750689,450943,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,2811,4175,6986,27,24,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,603095,586207,16588,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,23638077,16411372,7226705,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,20835,52783,73618,52,21,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,954665,945569,8955,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,66401492,43197274,23204218,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,44766,244859,289625,14,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32179,31662,403,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,989841,522961,466880,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,47,506,553,8,10,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2722506,2677607,36415,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,66789727,44087671,22702056,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,162685,191508,354193,744,782,14,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,675001,667483,3985,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,36807350,24539705,12267645,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,82330,97584,179914,156,155,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84759,83858,820,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,4509680,2537700,1971980,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,2079,9971,12050,11,9,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710356,1687353,22909,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,153477254,107927373,45549881,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,776320,799374,1575694,10,10,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344148,336561,7407,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,12343936,7554962,4788974,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,4915,49763,54678,25,10,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1611983,1584670,19419,2021-11-25,TT,34544882,466980,33967962,2021-11-25 11:30:17.927161,635924763,2021-11-24 00:00:00,1150538,1194163114,775238504,418924610,89509353,62213352,27296001,https://www.icmr.gov.in/,9119,396,10264,6752243,2683854,9436097,227079,440820,667899,803,811,12,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.4285714286,1340164.7142857143,16386.14285714286,77210990,55516394,21694596,,,1332900000,West Bengal,96906000
