,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Ahmedabad,10,0,15,7944,4868,28358,0,72.0,0.0,74.0,55889.0,32312.0,195280.0,7208200,2021-11-25 23:55:38.327790,,,238565,3411,235026,5460112,6056944,4148105,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
1,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Amreli,0,0,0,1130,1191,10369,0,0.0,0.0,0.0,6490.0,7695.0,61672.0,1513614,2021-11-25 23:55:38.327790,,,10811,102,10709,612513,951871,742114,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
2,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Anand,0,0,0,2395,679,19827,0,2.0,0.0,0.0,12477.0,5121.0,102631.0,2090276,2021-11-25 23:55:38.327790,,,9643,49,9590,575404,1511542,1296017,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
3,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Aravalli,0,0,0,59,147,7206,0,1.0,0.0,0.0,3967.0,1195.0,38502.0,1051746,2021-11-25 23:55:38.327790,,,5187,78,5108,373337,721011,627842,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
4,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Banaskantha,0,0,0,3004,1219,28323,0,0.0,0.0,1.0,13875.0,8136.0,166233.0,3116045,2021-11-25 23:55:38.327790,,,13632,162,13470,884772,2166027,1775675,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
5,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Bharuch,1,0,1,1237,1370,5734,0,2.0,0.0,1.0,8139.0,10109.0,46491.0,1550822,2021-11-25 23:55:38.327790,,,11431,118,11310,538279,1249381,829966,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
6,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Bhavnagar,0,0,1,2542,3736,23947,0,0.0,0.0,3.0,13654.0,20414.0,103169.0,2877961,2021-11-25 23:55:38.327790,,,21451,301,21150,1229239,1736488,1254007,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
7,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Botad,0,0,0,590,622,3930,0,0.0,0.0,0.0,3130.0,2497.0,25807.0,656005,2021-11-25 23:55:38.327790,,,2218,42,2176,261384,384116,302743,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
8,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Chhota Udaipur,0,0,0,934,237,6458,0,0.0,0.0,0.0,5186.0,1728.0,30424.0,1071831,2021-11-25 23:55:38.327790,,,3395,38,3357,285598,638360,532575,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
9,2021-11-25,GJ,31,0,32,70211,54283,481071,0,215.0,2.0,210.0,432379.0,317677.0,2421619.0,Dahod,0,0,0,1695,303,47490,0,0.0,0.0,0.0,10318.0,1877.0,125046.0,2126558,2021-11-25 23:55:38.327790,,,9955,38,9917,738700,1502842,1045313,2021-11-25 23:55:38.326995,67936000,2021-11-25 23:55:38.328166,,,827165,10089,816761,32188823,45605968,33394473
