,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Agra,,,,,24659,23430,,,,,,118681.0,130865.0,4380793,,,,,,,,2443408,1093649,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
1,1,1,1,1,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Aligarh,,,,,28450,20632,,,,,,227351.0,149707.0,3673849,,,,,,,,1937634,820236,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
2,2,2,2,2,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Ambedkar Nagar,,,,,16272,9381,,,,,,80598.0,54566.0,2398709,,,,,,,,1281350,522819,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
3,3,3,3,3,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Amethi,,,,,5579,10902,,,,,,26432.0,51918.0,2549935,,,,,,,,1091314,539767,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
4,4,4,4,4,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Amroha,,,,,4399,9595,,,,,,18445.0,36495.0,1838771,,,,,,,,924731,362010,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
5,5,5,5,5,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Auraiya,,,,,6944,7423,,,,,,38918.0,45210.0,1372287,,,,,,,,685205,282597,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
6,6,6,6,6,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Ayodhya,,,,,9003,7693,,,,,,39518.0,51291.0,2468371,,,,,,,,1359312,568380,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
7,7,7,7,7,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Azamgarh,,,,,62117,19529,,,,,,324675.0,132517.0,4616509,,,,,,,,2638513,1003826,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
8,8,8,8,8,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Baghpat,,,,,2016,6256,,,,,,14991.0,45970.0,1302156,,,,,,,,723213,445699,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
9,9,9,9,9,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Bahraich,,,,,7584,17240,,,,,,32634.0,92618.0,2384239,,,,,,,,1848957,964403,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
10,10,10,10,10,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Ballia,,,,,5578,18294,,,,,,28141.0,94990.0,3223642,,,,,,,,1497301,588965,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
11,11,11,11,11,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Balrampur,,,,,11366,6381,,,,,,64231.0,32961.0,2149066,,,,,,,,1190680,536658,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
12,12,12,12,12,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Banda,,,,,7555,7018,,,,,,53973.0,43668.0,1799541,,,,,,,,929251,381741,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
13,13,13,13,13,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Barabanki,,,,,4312,10846,,,,,,25148.0,59745.0,3257983,,,,,,,,1690182,630825,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
14,14,14,14,14,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Bareilly,,,,,20813,20746,,,,,,154294.0,128726.0,4465344,,,,,,,,2626730,1070241,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
15,15,15,15,15,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Basti,,,,,6001,16206,,,,,,31161.0,77411.0,2461056,,,,,,,,1270757,584243,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
16,16,16,16,16,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Bhadohi,,,,,2643,6465,,,,,,12781.0,32637.0,1554203,,,,,,,,833103,331715,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
17,17,17,17,17,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Bijnor,,,,,10730,19361,,,,,,53272.0,98496.0,3683896,,,,,,,,1871235,839316,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
18,18,18,18,18,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Budaun,,,,,16425,21816,,,,,,95322.0,77653.0,3712738,,,,,,,,1809387,542516,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
19,19,19,19,19,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Bulandshahr,,,,,19815,15846,,,,,,106003.0,87638.0,3498507,,,,,,,,1839003,884966,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
20,20,20,20,20,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Chandauli,,,,,10474,11027,,,,,,43138.0,53358.0,1952713,,,,,,,,1024159,373122,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
21,21,21,21,21,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Chitrakoot,,,,,4760,4831,,,,,,20211.0,21084.0,990626,,,,,,,,494565,185322,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
22,22,22,22,22,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Deoria,,,,,5753,15639,,,,,,25630.0,78490.0,3098637,,,,,,,,1661567,763971,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
23,23,23,23,23,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Etah,,,,,13051,12085,,,,,,76621.0,71667.0,1761152,,,,,,,,969906,399961,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
24,24,24,24,24,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Etawah,,,,,10813,8986,,,,,,61777.0,48965.0,1579160,,,,,,,,893991,383030,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
25,25,25,25,25,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Farrukhabad,,,,,12038,9493,,,,,,82238.0,52266.0,1887577,,,,,,,,963707,358438,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
26,26,26,26,26,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Fatehpur,,,,,5987,21020,,,,,,26972.0,99658.0,2632684,,,,,,,,1301832,624937,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
27,27,27,27,27,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Firozabad,,,,,18255,8796,,,,,,89088.0,51857.0,2496761,,,,,,,,1291727,497471,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
28,28,28,28,28,2021-11-25,UP,4,0,7,0,839401,954884,62,54.0,0.0,64.0,,4645422.0,5171287.0,Gautam Buddha Nagar,,,,,1845,5144,,,,,,16821.0,42048.0,1674714,,,,,,,,1859507,1117987,2021-11-26 11:55:56.389984,224979000,,,,1710360,22909,1687360,,108766774,46504765,0,0,0,0,0
