Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-11-25,MH,Ahmednagar,,,,341638,7106,333530,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Akola,,,,58786,1426,57346,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Amravati,,,,96259,1595,94618,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Aurangabad,,,,155771,4254,151109,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Beed,,,,103956,2822,101064,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Bhandara,,,,60087,1123,58952,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Buldhana,,,,85585,802,84762,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Chandrapur,,,,88998,1563,87397,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Dhule,,,,46185,654,45515,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Gadchiroli,,,,30455,669,29744,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Gondia,,,,40521,569,39945,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Hingoli,,,,18481,507,17959,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Jalgaon,,,,139970,2714,137219,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
2021-11-25,MH,Jalna,,,,60691,1210,59441,,2021-11-26 12:02:15.105289,2021-11-26 12:02:15.106022,,,6632257,140807,6478422,64951994
