,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
12,12,12,12,12,12,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Krishnagiri,5,0,2,,3831,10743,73,48.0,2.0,70.0,,15964.0,46965.0,1883731,,,,43795,353,43367,,1079467,524593,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
13,13,13,13,13,13,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Madurai,6,0,7,,21539,22471,74,64.0,3.0,66.0,,63081.0,77995.0,3991038,,,,75477,1182,74170,,1613696,760036,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
14,14,14,14,14,14,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Mayiladuthurai,5,0,1,,0,0,28,26.0,2.0,25.0,,0.0,0.0,901000,,,,23362,318,23016,,0,0,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
15,15,15,15,15,15,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Nagapattinam,6,0,7,,6420,11771,59,64.0,1.0,56.0,,26208.0,52744.0,1614069,,,,21293,355,20844,,860028,420677,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
16,16,16,16,16,16,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Namakkal,45,0,42,,3564,12421,277,298.0,1.0,321.0,,14997.0,48596.0,1721179,,,,53264,505,52346,,1019187,518873,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
17,17,17,17,17,17,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Nilgiris,17,0,19,,429,4845,108,128.0,0.0,103.0,,1758.0,26708.0,735071,,,,34013,213,33591,,506638,429143,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
18,18,18,18,18,18,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Perambalur,0,0,2,,1757,2876,13,8.0,0.0,15.0,,16259.0,19743.0,564511,,,,12101,244,11846,,355975,193850,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
19,19,19,19,19,19,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Pudukkottai,2,1,4,,6934,16687,39,20.0,1.0,41.0,,21497.0,61023.0,1918725,,,,30315,418,29847,,867563,467476,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
20,20,20,20,20,20,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Ramanathapuram,1,0,1,,17139,15975,14,18.0,0.0,14.0,,84565.0,76438.0,1337560,,,,20621,359,20234,,849947,447387,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
21,21,21,21,21,21,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Ranipet,3,0,2,,4714,10024,27,16.0,0.0,23.0,,17692.0,34827.0,1210277,,,,43533,775,42728,,596582,253166,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
22,22,22,22,22,22,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Salem,46,0,34,,16076,42722,357,299.0,6.0,367.0,,72391.0,141933.0,3480008,,,,101085,1700,98934,,2067118,1084872,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
23,23,23,23,23,23,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Sivaganga,4,0,7,,3953,14942,48,25.0,1.0,46.0,,13632.0,52551.0,1341250,,,,20366,209,20098,,758912,424260,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
24,24,24,24,24,24,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Tenkasi,1,0,1,,5332,14616,8,8.0,0.0,13.0,,29254.0,67942.0,1407627,,,,27388,485,26894,,789763,384681,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
25,25,25,25,25,25,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Thanjavur,19,2,24,,13796,18829,209,138.0,7.0,184.0,,59402.0,64574.0,2402781,,,,76020,991,74772,,1358144,643847,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
26,26,26,26,26,26,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Theni,1,0,0,,4016,12483,9,4.0,0.0,6.0,,15591.0,44755.0,1243684,,,,43599,521,43069,,692161,406942,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
27,27,27,27,27,27,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Thiruvallur,26,0,29,,4666,13472,227,169.0,2.0,197.0,,20705.0,54035.0,3725697,,,,120073,1846,117959,,1083252,496578,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
28,28,28,28,28,28,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Thiruvarur,8,1,11,,5963,12108,108,64.0,1.0,102.0,,26416.0,43352.0,1268094,,,,41829,458,41240,,683820,347506,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
29,29,29,29,29,29,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Thoothukkudi,3,0,5,,14388,4965,57,29.0,1.0,48.0,,81388.0,34600.0,1738376,,,,56475,410,56012,,1145941,415450,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
30,30,30,30,30,30,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Tiruchirappalli,22,0,37,,37250,27589,242,184.0,8.0,219.0,,134438.0,93102.0,2713858,,,,78354,1078,76943,,1692382,836328,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
31,31,31,31,31,31,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Tirunelveli,8,0,8,,2583,4444,74,59.0,0.0,80.0,,28524.0,41091.0,1665253,,,,49616,433,49087,,914232,369767,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
32,32,32,32,32,32,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Tirupathur,2,0,2,,7431,11312,26,12.0,1.0,23.0,,20326.0,31118.0,1111812,,,,29376,627,28732,,581994,280377,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
33,33,33,33,33,33,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Tiruppur,65,1,48,,10234,33829,430,405.0,9.0,383.0,,30593.0,100763.0,2471222,,,,96871,996,95285,,1735790,821046,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
34,34,34,34,34,34,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Tiruvannamalai,8,1,3,,26733,26562,48,36.0,1.0,50.0,,143158.0,117813.0,2468965,,,,55162,670,54431,,1559543,832855,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
35,35,35,35,35,35,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Vellore,7,1,6,,10259,11677,69,74.0,2.0,50.0,,32205.0,42055.0,1614242,,,,50129,1139,48873,,819744,439451,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
36,36,36,36,36,36,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Viluppuram,5,0,3,,10547,12684,43,27.0,1.0,41.0,,51693.0,59068.0,2093003,,,,45992,357,45603,,1219226,579123,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
37,37,37,37,37,37,2021-11-25,TN,739,17,764,101993,365615,618245,5911,5267.0,96.0,5807.0,709979.0,1581574.0,2484250.0,Virudhunagar,2,0,5,,8468,15003,34,17.0,0.0,31.0,,51465.0,84304.0,1943309,,,,46388,548,45808,,1147348,684253,2021-11-26T11:20:51.658692+05:30,75695000,,,,2723245,36432,2678371,53764057,44453286,23320301,0,0,0,0,0
