,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Bilaspur,2,0,7,,176,3573,0,80,23.0,0.0,59.0,0.0,1008.0,21449.0,0,382056,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,14558,85,14436,,326289,307022,0,1,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
1,1,1,1,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Chamba,1,0,0,,334,5227,0,10,6.0,0.0,6.0,0.0,2342.0,34618.0,0,518844,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,13717,160,13546,,371888,319085,0,2,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
2,2,2,2,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Hamirpur,10,0,26,,398,3537,0,160,80.0,1.0,139.0,0.0,1864.0,20311.0,0,454293,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,17873,300,17413,,381135,337461,0,1,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
3,3,3,3,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Kangra,15,1,83,,861,18731,0,289,199.0,7.0,328.0,0.0,5206.0,101212.0,0,1507223,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,51775,1169,50332,,1197613,1011337,0,5,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
4,4,4,4,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Kinnaur,0,0,0,,19,119,0,4,5.0,0.0,3.0,0.0,64.0,783.0,0,84298,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,3525,39,3480,,79876,65672,0,0,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
5,5,5,5,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Kullu,0,0,0,,489,4745,0,16,4.0,0.0,15.0,0.0,3156.0,28170.0,0,437474,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,9735,158,9564,,358724,287239,0,2,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
6,6,6,6,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Lahaul and Spiti,0,0,0,,14,60,0,3,0.0,0.0,1.0,0.0,112.0,616.0,0,31528,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2940,,32119,22382,0,0,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
7,7,7,7,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Mandi,5,0,7,,1018,10357,0,89,37.0,2.0,77.0,0.0,5497.0,67275.0,0,999518,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,31852,461,31341,,786996,678602,0,0,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
8,8,8,8,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Shimla,6,0,10,,955,7405,0,72,99.0,1.0,64.0,0.0,4724.0,46135.0,0,813384,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,27804,647,27029,,691146,580685,0,4,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
9,9,9,9,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Sirmaur,0,0,1,,624,5466,0,3,3.0,0.0,2.0,0.0,4105.0,54042.0,0,530164,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,15464,211,15250,,434728,376288,0,0,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
10,10,10,10,2021-11-25,HP,52,1,147,0,5933,75022,0,845,544.0,13.0,840.0,0,34441.0,478990.0,0.0,Solan,3,0,9,,732,8072,0,31,34.0,0.0,62.0,0.0,4677.0,58924.0,0,576670,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,22932,314,22577,,702053,519129,0,0,2021-11-25 21:55:54,7300000,2021-11-25 19:00:00+05:30,https://twitter.com/nhm_hp,,226757,3822,222083,,5802170,4913079,0,17,0.0,0.0
