Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-07-30,HP,Bilaspur,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,18976,95,18516,,2022-07-30 19:55:37.939906,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,1
2022-07-30,HP,Chamba,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,17590,179,17049,,2022-07-30 19:55:37.939927,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,2
2022-07-30,HP,Hamirpur,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,24459,330,23660,,2022-07-30 19:55:37.939929,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,1
2022-07-30,HP,Kangra,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,67495,1251,64896,,2022-07-30 19:55:37.939930,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,7
2022-07-30,HP,Kinnaur,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,4723,41,4588,,2022-07-30 19:55:37.939931,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,0
2022-07-30,HP,Kullu,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,12704,163,12291,,2022-07-30 19:55:37.939933,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,2
2022-07-30,HP,Lahaul and Spiti,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,3376,18,3307,,2022-07-30 19:55:37.939934,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,0
2022-07-30,HP,Mandi,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,41127,507,39519,,2022-07-30 19:55:37.939936,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,0
2022-07-30,HP,Shimla,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,37812,718,36236,,2022-07-30 19:55:37.939939,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,4
2022-07-30,HP,Sirmaur,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,20554,221,20113,,2022-07-30 19:55:37.939940,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,0
2022-07-30,HP,Solan,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,31296,336,30734,,2022-07-30 19:55:37.939941,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,0
2022-07-30,HP,Una,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,19211,282,18679,,2022-07-30 19:55:37.939943,2022-07-30 17:00:00+05:30,https://twitter.com/nhm_hp,,299323,4141,289588,,19,2
