,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10427,10256,129,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,768689,345313,347589,75787,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,58,76,7755,7889,7,10,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2331417,2314349,14733,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,100278985,44651456,47526878,8100651,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,1821,1128,255275,258224,325,345,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,65749,64948,296,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,1800370,947676,792850,59844,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,681,715,1021,2417,69,51,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,738426,724790,8015,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,48456561,24622414,21726783,2107364,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,3681,14004,90845,108530,670,662,0,,,1332900000,Assam,34293000
4,Bihar,843039,829330,12284,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,143065792,72129883,63950325,6985584,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,23116,39209,80332,142657,277,338,2,,,1332900000,Bihar,119520000
5,Chandigarh,96256,94218,1169,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,2226202,1180996,973855,71351,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,150,377,2021,2548,148,126,1,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1165025,1147685,14064,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,43317067,20997742,19461008,2858317,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,3396,10971,59007,73374,479,628,2,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11525,11513,4,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,1490485,779170,627539,83776,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,226,383,8893,9502,1,1,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1953175,1923023,26308,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,35806610,18192886,15435101,2178623,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,3529,5975,19979,29483,1245,926,1,,,1332900000,Delhi,19814000
9,Goa,251915,247251,3851,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,2814684,1436888,1288266,89530,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,85,199,1882,2166,112,105,1,,,1332900000,Goa,1540000
10,Gujarat,1253217,1236031,10968,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,115697633,54261200,53613005,7823428,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,8275,16846,609438,634559,1128,902,3,,,1332900000,Gujarat,67936000
11,Haryana,1028736,1015145,10640,2022-07-30,TT,44000138,526312,43330442,2022-07-30 13:31:48.279594,874811197,2022-07-29 00:00:00,803160,2039494303,1021173657,932378597,85942049,44707990,23620824,19652138,1435028,https://www.icmr.gov.in/,20408,54,20958,2695530,395863,152638,3244031,1821,6519,15529,23869,689,492,4,,,1332900000,Haryana,28672000
