,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10035,9905,129,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,696126,341297,335465,19364,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,148,301,245,694,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319683,2304933,14730,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,93622639,44572169,46934884,2115586,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,3350,85534,18479,107363,8,4,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64495,64199,296,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,1687765,905048,753081,29636,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,286,714,235,1235,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724212,716215,7986,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,44743525,23976045,20386813,380667,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,22768,16998,5839,45605,2,0,0,,,1332900000,Assam,34293000
4,Bihar,830556,818264,12256,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,128623839,69874711,57618252,1130876,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,35225,81534,18532,135291,7,3,0,,,1332900000,Bihar,119520000
5,Chandigarh,92051,90817,1165,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,2127853,1158784,930025,39044,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,1824,1215,618,3657,10,6,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152263,1138196,14034,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,38977054,20572931,17925011,479112,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,5136,21324,1906,28366,4,1,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,1401918,774969,616071,10878,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,187,1555,83,1825,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1881555,1849772,26174,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,33450309,17962298,14740450,747561,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,5604,20370,14054,40028,1607,1246,2,,,1332900000,Delhi,19814000
9,Goa,245421,241545,3832,2022-04-30,TT,43075864,523803,42533377,2022-04-30 12:13:46.126449,837442023,2022-04-29 00:00:00,970275,1887977969,1003026814,858321768,26629387,2730097,1428682,1260326,41089,https://www.icmr.gov.in/,3688,50,2755,243167,1710501,525476,2479144,402,2505,263,3170,6,5,0,,,1332900000,Goa,1540000
