Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-04-30,HP,Bilaspur,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,18235,95,18139,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,1
2022-04-30,HP,Chamba,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,16116,171,15936,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,2
2022-04-30,HP,Hamirpur,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,23338,329,23002,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,1
2022-04-30,HP,Kangra,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,63794,1246,62517,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,7
2022-04-30,HP,Kinnaur,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,4448,41,4404,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,0
2022-04-30,HP,Kullu,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,11966,162,11799,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,2
2022-04-30,HP,Lahaul and Spiti,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,3159,18,3140,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,0
2022-04-30,HP,Mandi,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,38835,502,38330,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,0
2022-04-30,HP,Shimla,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,35720,716,34992,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,4
2022-04-30,HP,Sirmaur,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,19862,221,19641,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,0
2022-04-30,HP,Solan,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,30630,335,30289,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,0
2022-04-30,HP,Una,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,18708,279,18423,,2022-04-30 20:55:44.857425,2022-04-30 17:00:00+05:30,https://twitter.com/nhm_hp,,284811,4115,280612,,19,2
