,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10029,9896,129,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,662060,329381,322771,9908,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,430,115,68,613,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319066,2303829,14730,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,88682875,43169417,43952427,1561031,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,86039,170604,5051,261694,54,57,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64483,64175,296,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,1648995,891055,732978,24962,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,268,642,107,1017,0,1,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724181,716180,6639,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,43718982,23443926,19994433,280623,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,7997,15602,1780,25379,3,1,0,,,1332900000,Assam,34293000
4,Bihar,830401,818097,12255,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,122616643,66848781,54926763,841099,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,21698,63221,4385,89304,10,12,0,,,1332900000,Bihar,119520000
5,Chandigarh,91877,90669,1165,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,2050837,1126520,898238,26079,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,211,343,120,674,4,8,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1151892,1137664,14034,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,37581728,19736072,17429239,416417,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,10422,23814,2090,36326,20,54,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11436,4,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,1366712,756950,601395,8367,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,459,82,9,550,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1863493,1836738,26145,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,31874105,17353666,14067485,452954,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,5889,9889,1887,17665,148,157,1,,,1332900000,Delhi,19814000
9,Goa,245239,241336,3830,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,2660757,1396805,1232309,31643,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,2595,1121,156,3872,13,12,0,,,1332900000,Goa,1540000
10,Gujarat,1223710,1212357,10939,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,104587392,52485890,49882048,2219454,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,160062,35125,7306,202493,24,53,0,,,1332900000,Gujarat,67936000
11,Haryana,984389,973192,10594,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,41485440,22924150,18306008,255282,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,14480,10023,954,25457,72,119,3,,,1332900000,Haryana,28672000
12,Himachal Pradesh,284293,279795,4130,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,12467389,6337951,5940395,189043,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,8805,1057,927,10789,35,59,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,453505,448599,4750,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,21786591,10792531,10679162,314898,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,24247,8134,1642,34023,12,19,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,435022,429540,5315,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,37699283,22382529,15073824,242930,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,9738,19507,756,30001,7,25,0,,,1332900000,Jharkhand,37403000
15,Karnataka,3944326,3902190,40028,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,102371624,52249544,48831378,1290702,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,35421,54125,5510,95056,140,162,2,,,1332900000,Karnataka,65798000
16,Kerala,6524988,6450028,67138,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,53059956,28131083,23940456,988417,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,3838,19351,12298,35487,922,1329,130,,,1332900000,Kerala,35125000
17,Ladakh,28195,27913,228,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,450526,229153,188849,32524,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,1062,47,156,1265,3,15,0,,,1332900000,Ladakh,293000
18,Lakshadweep,11402,11349,52,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,119693,60027,57143,2523,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,353,6,0,359,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,7872032,7722360,143762,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,158245865,87638865,68944341,1662659,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,54002,91694,8047,153743,229,395,3,,,1332900000,Maharashtra,122153000
20,Manipur,137035,134807,2120,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,2765458,1526524,1174589,64345,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,1042,1769,263,3074,7,11,2,,,1332900000,Manipur,3103000
21,Meghalaya,93702,92052,1590,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,2387017,1368817,988782,29418,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,667,1380,186,2233,14,18,0,,,1332900000,Meghalaya,3224000
22,Mizoram,222205,219298,674,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,1509895,826368,658209,25318,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,266,560,59,885,228,481,2,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,1040821,1029747,10733,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,114454070,58020252,55513095,920723,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,2752,27561,1635,31948,21,100,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,35458,34661,758,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,1564498,877307,663885,23306,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,140,548,58,746,3,10,1,,,1332900000,Nagaland,2150000
25,Odisha,1286957,1277153,9116,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,62308725,33004220,28445498,859007,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,54732,52188,5241,112161,105,108,1,,,1332900000,Odisha,43671000
26,Puducherry,165766,163790,1962,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,1609898,933858,662868,13172,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,174,783,76,1033,0,1,0,,,1332900000,Puducherry,1504000
27,Punjab,758875,740882,17737,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,40182302,22845249,16915947,421106,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,24986,37037,1729,63752,59,56,0,,,1332900000,Punjab,29859000
28,Rajasthan,1282523,1272319,9551,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,100406876,54087199,44928428,1391249,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,24313,13347,980,38640,76,134,0,,,1332900000,Rajasthan,77264000
29,Sikkim,39112,38650,449,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,1113541,563921,518966,30654,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,127,323,177,627,1,2,2,,,1332900000,Sikkim,664000
30,Tamil Nadu,3452215,3413394,38025,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,100693737,56182315,43883901,627521,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,96137,59562,2703,158402,70,146,1,,,1332900000,Tamil Nadu,75695000
31,Telangana,790637,785749,4111,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,59754281,31004505,28237306,512470,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,49518,68051,2963,120532,63,102,0,,,1332900000,Telangana,37220000
32,Tripura,100870,99950,919,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,5130929,2770022,2292586,68321,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,1824,1048,363,3235,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,2070187,2045771,23492,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,295993047,165478925,128164424,2349698,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,14040,141309,1509,156858,73,208,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,437003,428663,7689,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,17009791,8595479,8001928,412384,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,1366,686,270,2322,18,10,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,2016675,1994314,21192,2022-03-18,TT,43004005,516281,42458543,2022-03-18 13:10:35.771575,781858171,2022-03-17 00:00:00,633867,1808868945,970373614,818134486,20360845,132668299,70173123,60734538,1760638,https://www.icmr.gov.in/,2528,149,3997,78928,996913,726346,1802187,6246,66259,7467,79972,94,132,1,,,1332900000,West Bengal,96906000
