,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10039,9910,129,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,704321,342211,338806,23304,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,41,118,154,313,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2319885,2305084,14731,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,95103032,44618297,47385101,3099634,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,457,10317,63995,74769,2,7,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64504,64207,296,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,1702190,908724,760947,32519,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,207,309,0,516,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,724225,716235,7986,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,45226038,24164209,20615557,446272,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,4387,7862,3083,15332,0,0,0,,,1332900000,Assam,34293000
4,Bihar,830716,818417,12256,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,131548362,70535900,59421187,1591275,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,28884,78362,31555,138801,6,3,0,,,1332900000,Bihar,119520000
5,Chandigarh,92310,91070,1165,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,2168572,1175016,947518,46038,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,72,577,207,856,4,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1152388,1138303,14034,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,39407655,20646488,18238975,522192,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,2229,10330,2129,14688,9,2,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,1409055,776263,620870,11922,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,47,108,33,188,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1903822,1875802,26201,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,34082972,18031659,15007671,1043642,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,2511,9725,11468,23704,268,421,0,,,1332900000,Delhi,19814000
9,Goa,245665,241749,3832,2022-05-24,TT,43140068,524490,42600737,2022-05-24 12:53:42.002576,847499852,2022-05-23 00:00:00,407626,1924232008,1009837898,882631737,31762373,2752562,1431478,1274354,46730,https://www.icmr.gov.in/,1675,31,1635,297719,904117,216935,1418771,60,289,309,658,13,10,0,,,1332900000,Goa,1540000
