,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-03-11,UP,Agra,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
1,2022-03-11,UP,Aligarh,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
2,2022-03-11,UP,Ambedkar Nagar,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
3,2022-03-11,UP,Amethi,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
4,2022-03-11,UP,Amroha,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
5,2022-03-11,UP,Auraiya,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
6,2022-03-11,UP,Ayodhya,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
7,2022-03-11,UP,Azamgarh,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
8,2022-03-11,UP,Baghpat,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
9,2022-03-11,UP,Bahraich,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
10,2022-03-11,UP,Ballia,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
11,2022-03-11,UP,Balrampur,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
12,2022-03-11,UP,Banda,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
13,2022-03-11,UP,Barabanki,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
14,2022-03-11,UP,Bareilly,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
15,2022-03-11,UP,Basti,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
16,2022-03-11,UP,Bhadohi,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
17,2022-03-11,UP,Bijnor,,,,,,,,2022-03-12 11:55:24.010022,,,,2069733,23490,2044746,
