Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-30,NL,Dimapur,14681,420,13458,47020.0,268406,175500,443906,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Kiphire,258,9,246,1002.0,12956,8017,20973,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Kohima,9457,123,9095,33986.0,105758,82602,188360,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Longleng,307,2,286,1193.0,20577,15446,36023,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Mokokchung,2330,54,2184,3976.0,69198,54730,123928,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Mon,1159,14,1124,12278.0,70034,48303,118337,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Peren,920,6,897,5717.0,19955,12485,32440,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Phek,601,18,568,2779.0,31220,20578,51798,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Tuensang,1093,12,1071,4887.0,38089,26603,64692,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Wokha,402,11,361,1390.0,35127,23345,58472,31831,684,29883,394948.0,709361,489840,1199201
2021-10-30,NL,Zunheboto,623,15,593,2131.0,38041,22231,60272,31831,684,29883,394948.0,709361,489840,1199201
