Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Bokaro,,,,,4928,4404,0,,,,,991261,328967,2061918,,,,,,,,991261,328967,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,1320228.0,9332
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Chatra,,,,,1115,1783,0,,,,,453898,124887,1042304,,,,,,,,453898,124887,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,578785.0,2898
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Deoghar,,,,,1599,2620,0,,,,,568182,228159,1491879,,,,,,,,568182,228159,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,796341.0,4219
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Dhanbad,,,,,3459,3575,0,,,,,1183123,443349,2682662,,,,,,,,1183123,443349,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,1626472.0,7034
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Dumka,,,,,1696,3204,0,,,,,637262,227285,1321096,,,,,,,,637262,227285,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,864547.0,4900
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,East Singhbhum,,,,,43,455,0,,,,,1422451,656422,2291032,,,,,,,,1422451,656422,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,2078873.0,498
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Garhwa,,,,,2675,2052,0,,,,,451286,145394,1322387,,,,,,,,451286,145394,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,596680.0,4727
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Giridih,,,,,2206,2979,0,,,,,992006,297616,2445203,,,,,,,,992006,297616,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,1289622.0,5185
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Godda,,,,,1028,2207,0,,,,,526804,196315,1311382,,,,,,,,526804,196315,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,723119.0,3235
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Gumla,,,,,544,977,0,,,,,387273,155620,1025656,,,,,,,,387273,155620,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,542893.0,1521
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Hazaribagh,,,,,1983,3358,0,,,,,865265,315894,1734005,,,,,,,,865265,315894,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,1181159.0,5341
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Jamtara,,,,,1085,1293,0,,,,,380182,135843,790207,,,,,,,,380182,135843,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,516025.0,2378
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Khunti,,,,,402,401,0,,,,,227149,106686,530299,,,,,,,,227149,106686,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,333835.0,803
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Koderma,,,,,172,567,0,,,,,363033,140374,717169,,,,,,,,363033,140374,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,503407.0,739
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Latehar,,,,,1689,1110,0,,,,,293831,84146,725673,,,,,,,,293831,84146,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,377977.0,2799
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Lohardaga,,,,,386,468,0,,,,,172921,62964,461738,,,,,,,,172921,62964,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,235885.0,854
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Pakur,,,,,1651,1375,0,,,,,375039,106305,899200,,,,,,,,375039,106305,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,481344.0,3026
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Palamu,,,,,4815,7009,0,,,,,782756,304361,1936319,,,,,,,,782756,304361,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,1087117.0,11824
2021-10-30,JH,18,0,5,0,40919,52471,0,348696.85714285716,5136.142857142857,343400.0,,14943644.0,5532110.0,Ramgarh,,,,,465,1058,0,,,,,521372,184498,949159,,,,,,,,521372,184498,2021-10-31 13:23:20.429082,37403000,,,,348754,5138,343510,,14943644,5532110,20475754.0,93390.0,20475754.0,705870.0,1523
