,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-10-30,UK,Almora,,,,12190,196,11378,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
1,2021-10-30,UK,Bageshwar,,,,5764,60,5678,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
2,2021-10-30,UK,Chamoli,,,,12242,62,11972,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
3,2021-10-30,UK,Champawat,,,,7602,53,7358,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
4,2021-10-30,UK,Dehradun,,,,112360,3521,108133,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
5,2021-10-30,UK,Haridwar,,,,51497,1019,49096,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
6,2021-10-30,UK,Nainital,,,,39232,944,38137,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
7,2021-10-30,UK,Pauri Garhwal,,,,17686,315,16668,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
8,2021-10-30,UK,Pithoragarh,,,,10260,181,9961,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
9,2021-10-30,UK,Rudraprayag,,,,8800,106,8534,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
10,2021-10-30,UK,Tehri Garhwal,,,,15835,108,14827,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
11,2021-10-30,UK,U.S. Nagar,,,,37875,761,36315,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
12,2021-10-30,UK,Uttarkashi,,,,12548,74,12129,,2021-10-31T02:53:30.945964+05:30,,,,343891,7400,330186,
