Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Airport Quarantine,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Baksa,,,,,0,0,0,0,0,0,0,0,0,953773,,,,,,,,553928,136402,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,690330.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Barpeta,,,,,0,0,0,0,0,0,0,0,0,1693190,,,,,,,,1094679,446971,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,1541650.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Biswanath,,,,,0,0,0,0,0,0,0,0,0,612491,,,,,,,,455581,211782,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,667363.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Bongaigaon,,,,,0,0,0,0,0,0,0,0,0,732639,,,,,,,,493157,182495,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,675652.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Cachar,,,,,0,0,0,0,0,0,0,0,0,1736319,,,,,,,,1099117,401569,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,1500686.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Charaideo,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,309122,111193,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,420315.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Chirang,,,,,0,0,0,0,0,0,0,0,0,481818,,,,,,,,288674,102308,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,390982.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Darrang,,,,,0,0,0,0,0,0,0,0,0,908090,,,,,,,,596418,183454,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,779872.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Dhemaji,,,,,0,0,0,0,0,0,0,0,0,688077,,,,,,,,431737,184204,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,615941.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Dhubri,,,,,0,0,0,0,0,0,0,0,0,1948632,,,,,,,,944222,227790,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,1172012.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Dibrugarh,,,,,0,0,0,0,0,0,0,0,0,1327748,,,,,,,,913941,426793,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,1340734.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Dima Hasao,,,,,0,0,0,0,0,0,0,0,0,213529,,,,,,,,116158,62534,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,178692.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Goalpara,,,,,0,0,0,0,0,0,0,0,0,1008959,,,,,,,,661969,195440,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,857409.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Golaghat,,,,,0,0,0,0,0,0,0,0,0,1058674,,,,,,,,711060,304069,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,1015129.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Hailakandi,,,,,0,0,0,0,0,0,0,0,0,659260,,,,,,,,422207,146183,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,568390.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Hojai,,,,,0,0,0,0,0,0,0,0,0,931218,,,,,,,,601992,271056,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,873048.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Jorhat,,,,,0,0,0,0,0,0,0,0,0,1091295,,,,,,,,649042,295570,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,944612.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Kamrup,,,,,0,0,0,0,0,0,0,0,0,1517202,,,,,,,,1078861,409375,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,1488236.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Kamrup Metropolitan,,,,,0,0,0,0,0,0,0,0,0,1260419,,,,,,,,1245880,874184,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,2120064.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Karbi Anglong,,,,,0,0,0,0,0,0,0,0,0,965280,,,,,,,,284258,102518,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,386776.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Karimganj,,,,,0,0,0,0,0,0,0,0,0,1217002,,,,,,,,680885,202193,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,883078.0,0
2021-10-30,AS,283,4,371,0,,,0,609526.1428571428,5985.142857142857,599711.0,,20019606.0,7630911.0,Kokrajhar,,,,,0,0,0,0,0,0,0,0,0,886999,,,,,,,,538739,155665,2021-10-31 13:23:20.429082,34293000,,,,610433,5996,600738,,20152542,8030943,28183485.0,,27650517.0,694404.0,0
