Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Ernakulam,0,0,0,,0,0,0,0,0,0,0,0,0,3279860,,,,600892,3308,581601,,2952909,1757255,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,4710164.0,0
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Thiruvananthapuram,0,0,0,,0,0,0,0,0,0,0,0,0,3307284,,,,462098,4990,446803,,2578157,1559357,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,4137514.0,0
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Pathanamthitta,0,0,0,,0,0,0,0,0,0,0,0,0,1195537,,,,192529,1069,184166,,1048203,675949,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,1724152.0,0
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Palakkad,0,0,0,,0,0,0,0,0,0,0,0,0,2810892,,,,373118,2860,363448,,1989185,950512,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,2939697.0,0
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Idukki,0,0,0,,0,0,0,0,0,0,0,0,0,1107453,,,,146288,518,139661,,859090,481703,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,1340793.0,0
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Kollam,0,0,0,,0,0,0,0,0,0,0,0,0,2629703,,,,389653,2442,381764,,1951064,1047736,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,2998800.0,0
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Kozhikode,0,0,0,,0,0,0,0,0,0,0,0,0,3089543,,,,525607,3348,517700,,2341241,1154112,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,3495353.0,0
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Kottayam,0,0,0,,0,0,0,0,0,0,0,0,0,1979384,,,,321416,1342,315543,,1477414,841471,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,2318885.0,0
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Wayanad,0,0,0,,0,0,0,0,0,0,0,0,0,816558,,,,125153,518,120776,,659439,436116,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,1095555.0,0
2021-10-30,KL,0,0,0,0,,,0,4937079.142857143,29970.571428571428,4829550.0,,25249149.0,13260333.0,Kannur,0,0,0,,0,0,0,0,0,0,0,0,0,2525637,,,,274611,2313,268567,,1890966,959331,,35125000,,,,4954063,31156,4843576,,25304454,13646274,38950728.0,,38509482.0,2850297.0,0
