Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-30,JK,Anantnag,16601,205,16376,,759536,398040,1157576,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Bandipora,9813,102,9693,,303653,153706,457359,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Baramulla,24603,282,24190,,776216,447675,1223891,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Budgam,23834,207,23538,,591962,316930,908892,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Doda,7867,133,7704,,313909,157672,471581,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Ganderbal,10429,79,10311,,227316,132696,360012,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Jammu,53321,1145,52139,,1168362,609944,1778306,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Kathua,9327,152,9175,,482476,247535,730011,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Kishtwar,4819,44,4773,,164669,77721,242390,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Kulgam,11488,117,11365,,401052,200650,601702,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Kupwara,14458,166,14264,,673429,339584,1013013,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Pulwama,15508,194,15309,139552.0,430598,242886,673484,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Punch,6482,98,6371,,386053,231350,617403,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Rajouri,11272,237,11031,,498731,240655,739386,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Ramban,6042,67,5971,,220535,146257,366792,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Reasi,6626,43,6573,,244139,132163,376302,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Samba,7152,120,7032,,280660,122086,402746,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Shopiyan,5607,58,5549,,203030,94820,297850,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Srinagar,75490,846,74197,,956953,580469,1537422,332154,4432,326836,16163431.0,9509148,5099924,14609072
2021-10-30,JK,Udhampur,11415,137,11275,,425869,227085,652954,332154,4432,326836,16163431.0,9509148,5099924,14609072
