,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-10-30,OR,Angul,,,,43919,393,43503,,,,,,1040969,8329,1028697,
1,2021-10-30,OR,Balasore,,,,40782,294,40375,,,,,,1040969,8329,1028697,
2,2021-10-30,OR,Bargarh,,,,31126,335,30761,,,,,,1040969,8329,1028697,
3,2021-10-30,OR,Bhadrak,,,,26477,146,26253,,,,,,1040969,8329,1028697,
4,2021-10-30,OR,Balangir,,,,23397,126,23257,,,,,,1040969,8329,1028697,
5,2021-10-30,OR,Boudh,,,,12634,112,12488,,,,,,1040969,8329,1028697,
6,2021-10-30,OR,Cuttack,,,,94577,853,93375,,,,,,1040969,8329,1028697,
7,2021-10-30,OR,Deogarh,,,,6551,50,6457,,,,,,1040969,8329,1028697,
8,2021-10-30,OR,Dhenkanal,,,,19866,243,19598,,,,,,1040969,8329,1028697,
9,2021-10-30,OR,Gajapati,,,,9652,83,9555,,,,,,1040969,8329,1028697,
10,2021-10-30,OR,Ganjam,,,,33841,477,33340,,,,,,1040969,8329,1028697,
11,2021-10-30,OR,Jagatsinghpur,,,,27911,316,27498,,,,,,1040969,8329,1028697,
12,2021-10-30,OR,Jajpur,,,,43726,171,43453,,,,,,1040969,8329,1028697,
13,2021-10-30,OR,Jharsuguda,,,,23860,176,23673,,,,,,1040969,8329,1028697,
14,2021-10-30,OR,Kalahandi,,,,24312,210,24082,,,,,,1040969,8329,1028697,
15,2021-10-30,OR,Kandhamal,,,,11537,83,11453,,,,,,1040969,8329,1028697,
16,2021-10-30,OR,Kendrapara,,,,24852,251,24537,,,,,,1040969,8329,1028697,
17,2021-10-30,OR,Kendujhar,,,,20979,173,20796,,,,,,1040969,8329,1028697,
18,2021-10-30,OR,Khordha,,,,175085,1540,171695,,,,,,1040969,8329,1028697,
19,2021-10-30,OR,Koraput,,,,19136,78,19042,,,,,,1040969,8329,1028697,
20,2021-10-30,OR,Malkangiri,,,,11667,46,11610,,,,,,1040969,8329,1028697,
21,2021-10-30,OR,Mayurbhanj,,,,40825,282,40408,,,,,,1040969,8329,1028697,
22,2021-10-30,OR,Nabarangapur,,,,23549,84,23461,,,,,,1040969,8329,1028697,
23,2021-10-30,OR,Nayagarh,,,,23503,210,23258,,,,,,1040969,8329,1028697,
24,2021-10-30,OR,Nuapada,,,,22923,84,22800,,,,,,1040969,8329,1028697,
25,2021-10-30,OR,Puri,,,,45416,455,44896,,,,,,1040969,8329,1028697,
26,2021-10-30,OR,Rayagada,,,,20218,167,19978,,,,,,1040969,8329,1028697,
27,2021-10-30,OR,Sambalpur,,,,31638,240,31291,,,,,,1040969,8329,1028697,
28,2021-10-30,OR,Subarnapur,,,,13187,61,13115,,,,,,1040969,8329,1028697,
29,2021-10-30,OR,Sundargarh,,,,61828,590,61159,,,,,,1040969,8329,1028697,
