Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Gurugram,9,0,6,,0,0,0,0,0,0,0,0,0,1514085,,,,181421.0,922.0,180446,,2192850,1375523,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,3568373.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Faridabad,3,0,2,,0,0,0,0,0,0,0,0,0,1798954,,,,99901.0,716.0,99157,,1658122,839420,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,2497542.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Hisar,0,0,0,,0,0,0,0,0,0,0,0,0,1742815,,,,53995.0,1136.0,52857,,994155,332051,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,1326206.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Sonipat,0,0,0,,0,0,0,0,0,0,0,0,0,1480080,,,,47138.0,254.0,46884,,988340,409725,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,1398065.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Karnal,0,0,0,,0,0,0,0,0,0,0,0,0,1506323,,,,40036.0,552.0,39484,,999503,451659,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,1451162.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Panipat,0,0,0,,0,0,0,0,0,0,0,0,0,1202811,,,,31149.0,638.0,30510,,830430,272118,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,1102548.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Panchkula,0,0,0,,0,0,0,0,0,0,0,0,0,558890,,,,30769.0,378.0,30377,,456548,278918,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,735466.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Ambala,0,0,0,,0,0,0,0,0,0,0,0,0,1136784,,,,30150.0,509.0,29639,,872920,571185,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,1444105.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Sirsa,0,0,0,,0,0,0,0,0,0,0,0,0,1295114,,,,29282.0,508.0,28771,,786158,278828,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,1064986.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Rohtak,0,0,0,,0,0,0,0,0,0,0,0,0,1058683,,,,25903.0,534.0,25350,,674338,304329,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,978667.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Yamunanagar,0,0,2,,0,0,0,0,0,0,0,0,0,1214162,,,,24631.0,414.0,24215,,831496,340011,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,1171507.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Bhiwani,0,0,0,,0,0,0,0,0,0,0,0,0,1629109,,,,22409.0,652.0,21757,,740673,315311,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,1055984.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Kurukshetra,0,0,0,,0,0,0,0,0,0,0,0,0,964231,,,,22147.0,357.0,21789,,610325,247926,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,858251.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Mahendragarh,0,0,0,,0,0,0,0,0,0,0,0,0,921680,,,,21689.0,155.0,21534,,576322,264382,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,840704.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Jind,0,0,0,,0,0,0,0,0,0,0,0,0,1332042,,,,21209.0,533.0,20675,,704083,250292,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,954375.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Rewari,0,0,1,,0,0,0,0,0,0,0,0,0,896129,,,,20327.0,221.0,20106,,648641,294636,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,943277.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Jhajjar,0,0,0,,0,0,0,0,0,0,0,0,0,956907,,,,18849.0,328.0,18514,,683942,292500,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,976442.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Fatehabad,0,0,0,,0,0,0,0,0,0,0,0,0,941522,,,,17875.0,481.0,17394,,574516,201726,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,776242.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Kaithal,0,0,0,,0,0,0,0,0,0,0,0,0,1072861,,,,11244.0,346.0,10898,,615099,217290,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,832389.0,0
2021-10-30,HR,12,0,11,0,,,0,771201.5714285715,10049.0,761022.0,,17692803.0,7933240.0,Palwal,0,0,0,,0,0,0,0,0,0,0,0,0,1040493,,,,11025.0,153.0,10872,,608516,221527,2021-10-31T18:53:43.892044+05:30,28672000,,,,771241,10049,761058,,17763563,8099004,25862567.0,,25626043.0,830043.0,0
