Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
2021-10-30,TG,Foreign Evacuees,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Other State,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Adilabad,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Bhadradri Kothagudem,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Hyderabad,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Jagtial,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Jangaon,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Jayashankar Bhupalapally,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Jogulamba Gadwal,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Kamareddy,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Karimnagar,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Khammam,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Komaram Bheem,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Mahabubabad,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Mahabubnagar,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Mancherial,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Medak,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Medchal Malkajgiri,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Mulugu,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Nagarkurnool,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Nalgonda,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Narayanpet,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Nirmal,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Nizamabad,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Peddapalli,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Rajanna Sircilla,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Ranga Reddy,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Sangareddy,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Siddipet,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Suryapet,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Vikarabad,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Wanaparthy,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Warangal Rural,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Warangal Urban,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Yadadri Bhuvanagiri,,,,,,,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
2021-10-30,TG,Unknown,,,,671342,3955,663315,,2021-10-31 13:23:20.429082,,,,671342,3955,663315,
