,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,991264,347616,353285,290363,https://www.icmr.gov.in/,46,0,53,208,393,73,674,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340673,2325939,14733,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,110957419,44704406,47578799,18674214,https://www.icmr.gov.in/,46,0,53,208,393,73,674,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66750,296,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,1924584,961348,821819,141417,https://www.icmr.gov.in/,46,0,53,208,393,73,674,0,0,0,0,3,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738113,8035,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,46,0,53,208,393,73,674,0,0,0,0,0,5,0,,,1332900000,Assam,34293000
4,Bihar,855260,842945,12314,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,157290419,73485559,67912278,15892582,https://www.icmr.gov.in/,46,0,53,208,393,73,674,0,2,24,26,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100691,99506,1185,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,2291451,1185731,991064,114656,https://www.icmr.gov.in/,46,0,53,208,393,73,674,1,0,2,3,0,1,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187686,1173496,14190,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,46,0,53,208,393,73,674,0,0,0,0,0,1,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,1580060,782353,636962,160745,https://www.icmr.gov.in/,46,0,53,208,393,73,674,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040796,2014123,26665,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,37408991,18297721,15717431,3393839,https://www.icmr.gov.in/,46,0,53,208,393,73,674,3,1,5,9,5,1,0,,,1332900000,Delhi,19814000
9,Goa,263315,259295,4014,2023-07-12,TT,44994665,531913,44461339,2023-07-12 12:00:03.050375,933040337,2023-07-11 00:00:00,52920,2206718325,1027413304,951979966,227325055,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,46,0,53,208,393,73,674,0,0,0,0,1,2,0,,,1332900000,Goa,1540000
