TT|2022-04-27 07:55:10.726521|GetSource|ERR|File Not Found
TT|2022-04-27 09:55:10.279462|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-27 09:55:25.468599|ExtractFromHTML|OK|COMPLETED
TT|2022-04-27 11:55:15.451532|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-27 11:55:29.805677|ExtractFromHTML|OK|COMPLETED
TT|2022-04-27 19:55:09.874076|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-27 19:57:40.324602|ExtractFromHTML|OK|COMPLETED
TT|2022-04-27 20:55:10.500891|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-27 20:55:31.648082|ExtractFromHTML|OK|COMPLETED
TT|2022-04-27 21:55:10.792964|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-27 21:55:29.669863|ExtractFromHTML|OK|COMPLETED
TT|2022-04-27 22:55:11.061446|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-27 22:55:30.677583|ExtractFromHTML|OK|COMPLETED
TT|2022-04-27 23:55:10.841989|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-04-27 23:55:32.794998|ExtractFromHTML|OK|COMPLETED
TT|2022-04-28 07:55:10.687610|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
