,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-01-13,TG,Foreign Evacuees,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
1,2022-01-13,TG,Other State,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
2,2022-01-13,TG,Adilabad,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
3,2022-01-13,TG,Bhadradri Kothagudem,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
4,2022-01-13,TG,Hyderabad,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
5,2022-01-13,TG,Jagtial,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
6,2022-01-13,TG,Jangaon,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
7,2022-01-13,TG,Jayashankar Bhupalapally,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
8,2022-01-13,TG,Jogulamba Gadwal,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
9,2022-01-13,TG,Kamareddy,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
10,2022-01-13,TG,Karimnagar,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
11,2022-01-13,TG,Khammam,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
12,2022-01-13,TG,Komaram Bheem,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
13,2022-01-13,TG,Mahabubabad,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
14,2022-01-13,TG,Mahabubnagar,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
15,2022-01-13,TG,Mancherial,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
16,2022-01-13,TG,Medak,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
17,2022-01-13,TG,Medchal Malkajgiri,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
18,2022-01-13,TG,Mulugu,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
19,2022-01-13,TG,Nagarkurnool,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
20,2022-01-13,TG,Nalgonda,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
21,2022-01-13,TG,Narayanpet,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
22,2022-01-13,TG,Nirmal,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
23,2022-01-13,TG,Nizamabad,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
24,2022-01-13,TG,Peddapalli,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
25,2022-01-13,TG,Rajanna Sircilla,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
26,2022-01-13,TG,Ranga Reddy,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
27,2022-01-13,TG,Sangareddy,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
28,2022-01-13,TG,Siddipet,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
29,2022-01-13,TG,Suryapet,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
30,2022-01-13,TG,Vikarabad,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
31,2022-01-13,TG,Wanaparthy,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
32,2022-01-13,TG,Warangal Rural,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
33,2022-01-13,TG,Warangal Urban,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
34,2022-01-13,TG,Yadadri Bhuvanagiri,,,,,,,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
35,2022-01-13,TG,Unknown,,,,702801,4049,678290,,2022-01-14 17:06:39.762746,,,,702801,4049,678290,
