,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-01-13,AS,Airport Quarantine,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
1,2022-01-13,AS,Baksa,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
2,2022-01-13,AS,Barpeta,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
3,2022-01-13,AS,Biswanath,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
4,2022-01-13,AS,Bongaigaon,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
5,2022-01-13,AS,Cachar,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
6,2022-01-13,AS,Charaideo,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
7,2022-01-13,AS,Chirang,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
8,2022-01-13,AS,Darrang,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
9,2022-01-13,AS,Dhemaji,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
10,2022-01-13,AS,Dhubri,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
11,2022-01-13,AS,Dibrugarh,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
12,2022-01-13,AS,Dima Hasao,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
13,2022-01-13,AS,Goalpara,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
14,2022-01-13,AS,Golaghat,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
15,2022-01-13,AS,Hailakandi,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
16,2022-01-13,AS,Hojai,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
17,2022-01-13,AS,Jorhat,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
18,2022-01-13,AS,Kamrup,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
19,2022-01-13,AS,Kamrup Metropolitan,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
20,2022-01-13,AS,Karbi Anglong,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
21,2022-01-13,AS,Karimganj,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
22,2022-01-13,AS,Kokrajhar,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
23,2022-01-13,AS,Lakhimpur,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
24,2022-01-13,AS,Majuli,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
25,2022-01-13,AS,Morigaon,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
26,2022-01-13,AS,Nagaon,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
27,2022-01-13,AS,Nalbari,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
28,2022-01-13,AS,Other State,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
29,2022-01-13,AS,Sivasagar,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
30,2022-01-13,AS,Sonitpur,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
31,2022-01-13,AS,South Salmara Mankachar,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
32,2022-01-13,AS,Tinsukia,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
33,2022-01-13,AS,Udalguri,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
34,2022-01-13,AS,West Karbi Anglong,,,,,,,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
35,2022-01-13,AS,Unknown,,,,638288,6192,616964,,2022-01-14 17:06:39.762746,,,,638288,6192,616964,
