,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-03-25,AP,Foreign Evacuees,,,,,,,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
1,2022-03-25,AP,Anantapur,,,,177571,1105,176362,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
2,2022-03-25,AP,Chittoor,,,,272381,2000,270367,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
3,2022-03-25,AP,East Godavari,,,,316554,1298,315095,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
4,2022-03-25,AP,Guntur,,,,203243,1277,201943,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
5,2022-03-25,AP,Krishna,,,,136886,1496,135372,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
6,2022-03-25,AP,Kurnool,,,,144244,867,143376,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
7,2022-03-25,AP,Other State,,,,,,,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
8,2022-03-25,AP,Prakasam,,,,155933,1146,154780,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
9,2022-03-25,AP,S.P.S. Nellore,,,,164364,1090,163264,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
10,2022-03-25,AP,Srikakulam,,,,133944,798,133134,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
11,2022-03-25,AP,Visakhapatnam,,,,190922,1184,189713,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
12,2022-03-25,AP,Vizianagaram,,,,92238,680,91549,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
13,2022-03-25,AP,West Godavari,,,,193346,1137,192168,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
14,2022-03-25,AP,Y.S.R. Kadapa,,,,134886,652,134230,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
15,2022-03-25,AP,Unknown,,,,0,0,0,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
16,2022-03-25,AP,Other States,,,,2461,0,2461,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
17,2022-03-25,AP,Other Countries,,,,434,0,434,,2022-03-26 12:31:47.541366,,,,2319407,14730,2304248,33381540,0,0
