Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-08-02,GJ,Ahmedabad,2022-08-02 23:55:33.684476,,,397644,3636,0,391784,6898742,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Amreli,2022-08-02 23:55:33.684476,,,13219,105,0,13074,876731,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Anand,2022-08-02 23:55:33.684476,,,15834,53,0,15729,869183,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Aravalli,2022-08-02 23:55:33.684476,,,5848,82,0,5738,583832,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Banaskantha,2022-08-02 23:55:33.684476,,,18726,166,0,18412,1330418,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Bharuch,2022-08-02 23:55:33.684476,,,17702,152,0,17468,786003,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Bhavnagar,2022-08-02 23:55:33.684476,,,30234,364,0,29711,1625812,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Botad,2022-08-02 23:55:33.684476,,,2375,48,0,2314,364957,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Chhota Udaipur,2022-08-02 23:55:33.684476,,,3757,38,0,3718,387773,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Dahod,2022-08-02 23:55:33.684476,,,11321,46,0,11269,1035752,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Dang,2022-08-02 23:55:33.684476,,,1261,18,0,1242,117156,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Devbhumi Dwarka,2022-08-02 23:55:33.684476,,,5352,89,0,5248,365860,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Gandhinagar,2022-08-02 23:55:33.684476,,,37003,228,0,36311,1214449,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Gir Somnath,2022-08-02 23:55:33.684476,,,9822,67,0,9732,525276,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Jamnagar,2022-08-02 23:55:33.684476,,,42290,520,0,41696,1240164,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
2022-08-02,GJ,Junagadh,2022-08-02 23:55:33.684476,,,22789,272,0,22515,1529864,2022-08-02 23:55:33.682673,2022-08-02 23:55:33.684903,,,1256489,10968,1239264,0,43814330
