Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,Alluri Sitharama Raju,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,,0,0,0,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,Anakapalli,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,,2.0,0.0,0.0,,0,0,0,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,Anantapur,0.0,0.0,0.0,,0,24,6810,0.0,0.0,0.0,0.0,,7.0,154.0,72312.0,4083315,,,,177612.0,0.0,0.0,,3632848,3998409,723896,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,Annamayya,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,,0,0,0,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,Bapatla,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,,1.0,0.0,0.0,,0,0,0,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,Chittoor,0.0,0.0,0.0,,76,31,8973,0.0,0.0,0.0,0.0,,958.0,549.0,97358.0,4170468,,,,272394.0,0.0,0.0,,3834657,4151633,760920,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,East Godavari,0.0,0.0,0.0,,76,40,7570,0.0,0.0,0.0,0.0,,1392.0,769.0,101943.0,5151549,,,,316586.0,0.0,0.0,,4674730,4824536,810987,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,Eluru,0.0,0.0,0.0,,0,0,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,,2.0,0.0,0.0,,0,0,0,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,Foreign Evacuees,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
2022-08-02,AP,297,0,374,0,860,340,81390,2866,2058.0,0.0,2649.0,0.0,8009.0,4545.0,874837.0,Guntur,0.0,0.0,0.0,,323,64,9992,0.0,0.0,0.0,0.0,,2089.0,497.0,95265.0,4889230,,,,203244.0,0.0,0.0,,4484862,4772364,783290,0,2022-08-03 11:55:26.543565,52221000,,,There could be a spike in the Delta Values as the last published data at the district level for Andhra Pradesh is 2022-07-31,2332462,14733,2315687,33535691,44655973,47528913,8521151,0,0.0,0.0
