"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","4","30","65576","0","4531","70101","2"
"Bageshwar","34","36","35385","0","2089","37470","4"
"Chamoli","99","88","48709","0","3204","51911","12"
"Champawat","1","1","62628","0","1912","64537","0"
"Dehradun","564","421","371807","10","33224","404896","64"
"Haridwar","121","120","307494","0","13140","320604","23"
"Nainital","180","197","87446","1","11373","98749","18"
"Pauri Garhwal","97","90","94534","0","5279","99806","11"
"Pithoragarh","37","9","41491","0","2560","44039","9"
"Rudraprayag","26","20","27390","3","2712","30102","18"
"Tehri Garhwal","95","55","37380","2","2371","39744","13"
"US Nagar","652","280","137506","0","8807","146289","49"
"Uttarkashi","77","1","40282","0","1660","41940","11"
"Total","1987","1348","1357628","16","92862","1450188","234"
