"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","20224","19944","13","267"
"2","Chengalpattu","251633","248706","269","2658"
"3","Chennai","788321","777067","2185","9069"
"4","Coimbatore","339453","336347","488","2618"
"5","Cuddalore","75696","74708","93","895"
"6","Dharmapuri","36783","36477","23","283"
"7","Dindigul","38820","38080","75","665"
"8","Erode","135879","134934","211","734"
"9","Kallakurichi","36917","36698","4","215"
"10","Kancheepuram","97862","96528","31","1303"
"11","Kanyakumari","89481","88194","202","1085"
"12","Karur","30194","29793","29","372"
"13","Krishnagiri","61910","61408","130","372"
"14","Madurai","92926","91655","35","1236"
"15","Mayiladuthurai","27309","26913","66","330"
"16","Nagapattinam","25941","25542","24","375"
"17","Namakkal","69612","68977","101","534"
"18","Nilgiris","42770","42514","30","226"
"19","Perambalur","14892","14614","29","249"
"20","Pudukottai","35175","34733","16","426"
"21","Ramanathapuram","24986","24608","10","368"
"22","Ranipet","56166","55343","36","787"
"23","Salem","131184","129253","167","1764"
"24","Sivagangai","25010","24757","34","219"
"25","Tenkasi","33830","33325","15","490"
"26","Thanjavur","93426","92344","41","1041"
"27","Theni","51804","51253","18","533"
"28","Thirupathur","36060","35406","21","633"
"29","Thiruvallur","152964","150980","44","1940"
"30","Thiruvannamalai","68222","67504","33","685"
"31","Thiruvarur","48942","48446","23","473"
"32","Thoothukudi","67068","66602","18","448"
"33","Tirunelveli","65738","65232","61","445"
"34","Tiruppur","131811","130643","116","1052"
"35","Trichy","97791","96568","62","1161"
"36","Vellore","58044","56831","50","1163"
"37","Villupuram","56180","55769","44","367"
"38","Virudhunagar","59227","58627","45","555"
"39","Airport Surveillance 
(International)","1391","1386","4","1"
"40","Airport Surveillance 
(Domestic)","1166","1165","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","35,73,236","35,30,302","4,896","38,038"
