"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","861","946","42423","90","4089","46512","386"
"Bageshwar","441","54","22595","3","1997","24592","827"
"Chamoli","850","755","25838","29","2725","28563","1404"
"Champawat","944","1043","33830","18","1718","35548","628"
"Dehradun","9273","9423","234828","285","30523","265351","3347"
"Haridwar","5554","5050","237164","111","12140","249304","1777"
"Nainital","1268","1272","43039","62","10852","53891","408"
"Pauri Garhwal","1440","1148","44963","42","4855","49818","338"
"Pithoragarh","591","553","24013","18","2302","26315","1245"
"Rudraprayag","340","723","17275","19","2524","19799","83"
"Tehri Garhwal","428","246","17990","16","2171","20161","672"
"US Nagar","2120","1402","82722","51","8488","91210","531"
"Uttarkashi","679","686","18915","28","1464","20379","313"
"Total","24789","23301","845595","772","85848","931443","11959"
