Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Amritsar,0,0,0,,10,19,31,0,0.0,0.0,0.0,,101.0,228.0,324.0,2490891,,,,60983,1846,59118,,2091545,1807114,140617,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Barnala,0,0,0,,2,6,16,0,0.0,0.0,0.0,,17.0,35.0,101.0,596294,,,,7720,364,7354,,504086,484420,20504,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Bathinda,0,0,0,,7,18,15,0,0.0,0.0,0.0,,76.0,272.0,360.0,1388859,,,,52455,1429,51020,,1217332,842750,44866,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Faridkot,0,0,0,,4,31,39,0,0.0,0.0,0.0,,46.0,108.0,271.0,618008,,,,17218,414,16803,,525841,510410,69691,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Fatehgarh Sahib,0,0,0,,7,104,7,0,0.0,0.0,0.0,,7.0,104.0,7.0,599814,,,,12646,437,12207,,518078,483048,16325,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Fazilka,0,0,0,,6,22,57,0,0.0,0.0,0.0,,38.0,128.0,271.0,1180483,,,,24002,621,23373,,864341,706529,40557,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Ferozepur,0,0,0,,8,20,62,0,0.0,0.0,0.0,,99.0,247.0,689.0,2026831,,,,18373,540,17833,,835931,624359,45410,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Gurdaspur,0,0,0,,5,44,177,0,0.0,0.0,0.0,,86.0,382.0,1787.0,2299026,,,,27282,871,26408,,1445820,1471980,159794,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Hoshiarpur,0,0,0,,12,43,287,0,0.0,0.0,0.0,,122.0,357.0,2318.0,1582793,,,,42435,1419,41010,,1277107,1230967,201106,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
2023-01-27,PB,1,0,0,0,184,574,1389,41,39.0,0.0,25.0,0.0,1547.0,4022.0,11922.0,Jalandhar,0,0,0,,13,32,133,0,0.0,0.0,0.0,,84.0,140.0,732.0,2181753,,,,81123,1983,79121,,1954003,1884849,209723,0,2023-01-28 11:55:27.242129,29859000,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",784352,19289,765009,20891419,24157712,20985144,1865278,0,0.0,0.0
