,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Bilaspur,3,0,11,,141,2784,0,71,36.0,0.0,64.0,0.0,1005.0,21811.0,0,382056,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,14543,85,14397,,325533,290665,0,1,2021-11-20 22:42:33.106953,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
1,1,1,1,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Chamba,0,0,0,,422,4864,0,8,5.0,0.0,12.0,0.0,2601.0,38544.0,0,518844,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,13711,160,13540,,370238,293707,0,2,2021-11-20 22:42:33.106974,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
2,2,2,2,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Hamirpur,21,0,26,,159,2514,0,149,142.0,5.0,141.0,0.0,989.0,19010.0,0,454293,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,17820,300,17318,,379531,321377,0,1,2021-11-20 22:42:33.106975,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
3,3,3,3,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Kangra,30,1,43,,739,13023,0,316,231.0,9.0,243.0,0.0,5428.0,95654.0,0,1507223,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,51632,1164,50106,,1193853,936102,0,5,2021-11-20 22:42:33.106977,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
4,4,4,4,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Kinnaur,0,0,1,,10,84,0,8,2.0,0.0,5.0,0.0,71.0,898.0,0,84298,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,3521,39,3480,,79822,64978,0,0,2021-11-20 22:42:33.106978,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
5,5,5,5,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Kullu,0,0,0,,488,4214,0,13,7.0,0.0,16.0,0.0,3207.0,32820.0,0,437474,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,9731,158,9555,,356455,267187,0,2,2021-11-20 22:42:33.106979,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
6,6,6,6,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Lahaul and Spiti,0,0,0,,21,47,0,1,2.0,0.0,3.0,0.0,58.0,233.0,0,31528,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,2960,18,2939,,32045,21862,0,0,2021-11-20 22:42:33.106981,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
7,7,7,7,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Mandi,4,0,8,,751,10893,0,87,47.0,2.0,79.0,0.0,4612.0,69314.0,0,999518,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,31824,459,31298,,783005,632319,0,0,2021-11-20 22:42:33.106982,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
8,8,8,8,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Shimla,7,0,10,,758,6759,0,52,49.0,1.0,62.0,0.0,5320.0,59800.0,0,813384,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,27714,646,26989,,687653,547742,0,4,2021-11-20 22:42:33.106984,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
9,9,9,9,2021-11-20,HP,80,1,123,0,4870,66738,0,809,632.0,17.0,708.0,0,32494.0,491523.0,0.0,Sirmaur,0,0,0,,534,7052,0,2,1.0,0.0,3.0,0.0,3597.0,52459.0,0,530164,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,15461,211,15249,,431670,336160,0,0,2021-11-20 22:42:33.106986,7300000,2021-11-20 19:00:00+05:30,https://twitter.com/nhm_hp,,226344,3812,221508,,5776688,4562396,0,17,0.0,0.0
