,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Alipurduar,2,0,4,,2443,4849,0,19.0,0.0,29.0,,16260.0,30204.0,1700000,,,,15668,102,15531,,1015814,454147,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
1,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Bankura,2,0,20,,5241,10015,0,136.0,1.0,142.0,,46459.0,63717.0,3596292,,,,36705,276,36241,,1727435,608881,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
2,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Birbhum,13,1,14,,2193,6663,0,100.0,1.0,107.0,,12282.0,54445.0,3502387,,,,41476,289,41043,,1393491,666325,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
3,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Cooch Behar,17,0,11,,10614,5374,0,86.0,0.0,83.0,,101443.0,35499.0,2822780,,,,29517,97,29297,,1740146,510114,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
4,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Dakshin Dinajpur,16,0,22,,1033,5740,0,181.0,0.0,154.0,,5814.0,30660.0,1670931,,,,18355,172,17956,,1106823,434933,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
5,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Darjeeling,39,0,27,,1776,7115,0,224.0,1.0,199.0,,10140.0,53005.0,1842034,,,,57702,546,56861,,1352804,807017,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
6,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Hooghly,64,0,63,,5469,17628,0,474.0,5.0,469.0,,72136.0,114791.0,5520389,,,,87601,1007,85936,,3691525,1622368,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
7,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Howrah,54,0,62,,6005,16401,0,469.0,3.0,450.0,,49451.0,86097.0,4841638,,,,100044,1532,97868,,3148341,1491983,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
8,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Jalpaiguri,19,0,13,,16340,9216,0,102.0,2.0,91.0,,61228.0,43179.0,3869675,,,,42246,584,41523,,1367549,513654,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
9,2021-11-20,WB,725,12,775,36117,255419,292141,0,5800.0,69.0,5717.0,273755.0,1437126.0,1665845.0,Jhargram,1,0,5,,2991,3435,0,27.0,0.0,39.0,,14525.0,31288.0,1136548,,,,12245,27,12170,,768616,283988,2021-11-20T22:42:49.788208+05:30,96906000,,,,1609118,19376,1581697,19969270,61349312,25920963
