,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
0,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Ariyalur,2,0,5,,4145,2738,0,18.0,0.0,20.0,,23692.0,29314.0,752481,,,,16911,262,16617,,509737,207500,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
1,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Chengalpattu,60,3,77,,2055,6240,0,428.0,10.0,522.0,,19073.0,46425.0,2556244,,,,173192,2529,169949,,1366820,677269,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
2,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Chennai,101,3,106,,2077,7786,0,818.0,15.0,726.0,,36667.0,128646.0,7100000,,,,556984,8588,547099,,4971992,3040671,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
3,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Coimbatore,127,0,102,,1129,6593,0,843.0,10.0,787.0,,17786.0,105826.0,3472578,,,,249020,2445,245371,,2745639,1364204,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
4,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Cuddalore,8,0,13,,11074,14624,0,68.0,1.0,94.0,,123697.0,128469.0,2600880,,,,64340,871,63338,,1723475,885951,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
5,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Dharmapuri,10,0,17,,1152,3754,0,89.0,1.0,112.0,,11553.0,39870.0,1502900,,,,28711,278,28286,,789138,338566,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
6,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Dindigul,7,0,5,,7773,7528,0,39.0,1.0,35.0,,58985.0,99796.0,2161367,,,,33191,650,32485,,1307268,634298,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
7,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Erode,68,0,62,,2192,9126,0,468.0,2.0,467.0,,18182.0,80751.0,2259608,,,,105620,694,104128,,1398523,673777,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
8,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Kallakurichi,3,0,4,,2552,3784,0,48.0,0.0,71.0,,40598.0,66560.0,1370281,,,,31531,210,31231,,754684,407231,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
9,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Kancheepuram,21,0,31,,730,2566,0,131.0,1.0,180.0,,11343.0,21788.0,1166401,,,,75413,1262,73911,,685807,291413,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
10,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Kanyakumari,11,0,18,,1481,5476,0,91.0,4.0,128.0,,11255.0,50728.0,1863178,,,,62686,1054,61471,,1122336,539904,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
11,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Karur,16,0,20,,6621,2240,0,107.0,1.0,144.0,,14619.0,41918.0,1076588,,,,24449,361,23909,,643195,349566,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
12,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Krishnagiri,9,0,16,,1874,4628,0,51.0,1.0,93.0,,16629.0,48722.0,1883731,,,,43767,351,43326,,1065863,484443,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
13,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Madurai,14,1,14,,3073,3775,0,86.0,1.0,89.0,,37644.0,72028.0,3991038,,,,75438,1180,74133,,1556618,691287,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
14,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Mayiladuthurai,3,0,7,,0,0,0,21.0,0.0,29.0,,0.0,0.0,901000,,,,23342,316,23001,,0,0,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
15,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Nagapattinam,15,1,9,,1615,3710,0,59.0,3.0,60.0,,14450.0,52257.0,1614069,,,,21254,355,20802,,836608,375425,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
16,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Namakkal,34,0,47,,941,3059,0,264.0,2.0,309.0,,12789.0,53966.0,1721179,,,,53041,505,52121,,1005889,476216,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
17,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Nilgiris,18,0,12,,104,2691,0,133.0,0.0,131.0,,1796.0,31797.0,735071,,,,33923,213,33517,,505091,407266,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
18,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Perambalur,2,0,3,,2391,1466,0,6.0,0.0,11.0,,13418.0,34511.0,564511,,,,12095,244,11835,,344511,178510,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
19,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Pudukkottai,3,0,8,,758,3890,0,40.0,0.0,47.0,,13565.0,58287.0,1918725,,,,30302,417,29821,,847710,414113,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
20,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Ramanathapuram,2,0,4,,9812,7648,0,15.0,0.0,12.0,,88057.0,59893.0,1337560,,,,20607,359,20226,,786303,386114,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
21,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Ranipet,2,0,6,,2070,3320,0,21.0,0.0,41.0,,14718.0,27920.0,1210277,,,,43521,775,42715,,581652,223144,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
22,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Salem,45,2,61,,7949,12269,0,296.0,7.0,376.0,,68011.0,123726.0,3480008,,,,100873,1697,98687,,2008088,962261,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
23,2021-11-20,TN,765,12,879,100998,136695,186284,0,5490.0,88.0,6326.0,714956.0,1286421.0,2292644.0,Sivaganga,5,0,7,,675,2445,0,41.0,0.0,65.0,,12287.0,52746.0,1341250,,,,20351,208,20067,,746876,377227,2021-11-21T12:21:07.896658+05:30,75695000,,,,2719515,36361,2674327,53257459,43120167,21168570
