,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-07-22,BR,Araria,,,,16284,140,16069,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
1,2022-07-22,BR,Arwal,,,,8342,110,8225,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
2,2022-07-22,BR,Aurangabad,,,,21355,79,21259,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
3,2022-07-22,BR,Banka,,,,9064,115,8926,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
4,2022-07-22,BR,Begusarai,,,,31601,564,31023,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
5,2022-07-22,BR,Bhagalpur,,,,29726,364,29231,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
6,2022-07-22,BR,Bhojpur,,,,12009,240,11756,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
7,2022-07-22,BR,Buxar,,,,10395,220,10174,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
8,2022-07-22,BR,Darbhanga,,,,13670,372,13263,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
9,2022-07-22,BR,East Champaran,,,,21118,536,20579,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
10,2022-07-22,BR,Gaya,,,,37642,374,37197,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
11,2022-07-22,BR,Gopalganj,,,,17890,260,17622,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
12,2022-07-22,BR,Jamui,,,,11050,120,10907,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
13,2022-07-22,BR,Jehanabad,,,,12041,244,11766,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
14,2022-07-22,BR,Kaimur,,,,5690,147,5530,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
15,2022-07-22,BR,Katihar,,,,19998,269,19725,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
16,2022-07-22,BR,Khagaria,,,,10940,166,10727,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
17,2022-07-22,BR,Kishanganj,,,,11388,107,11231,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
18,2022-07-22,BR,Lakhisarai,,,,8634,103,8529,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
19,2022-07-22,BR,Madhepura,,,,15174,115,15047,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
20,2022-07-22,BR,Madhubani,,,,20234,389,19819,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
21,2022-07-22,BR,Munger,,,,18008,274,17685,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
22,2022-07-22,BR,Muzaffarpur,,,,36581,630,35854,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
23,2022-07-22,BR,Nalanda,,,,25647,474,25131,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
24,2022-07-22,BR,Nawada,,,,11119,258,10855,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
25,2022-07-22,BR,Patna,,,,185240,2845,181337,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
26,2022-07-22,BR,Purnia,,,,28187,232,27917,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
27,2022-07-22,BR,Rohtas,,,,15637,274,15326,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
28,2022-07-22,BR,Saharsa,,,,20463,197,20177,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
29,2022-07-22,BR,Samastipur,,,,25179,262,24899,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
30,2022-07-22,BR,Saran,,,,26356,261,26062,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
31,2022-07-22,BR,Sheikhpura,,,,8097,105,7980,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
32,2022-07-22,BR,Sheohar,,,,4749,52,4694,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
33,2022-07-22,BR,Sitamarhi,,,,10648,130,10506,,2022-07-23 11:55:24.822604,,,,840877,12277,826346,82712135,0,0
