"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","279","195","55810","2","4479","60283","186"
"Bageshwar","268","12","30763","0","2082","32841","491"
"Chamoli","562","659","39855","0","3183","43036","460"
"Champawat","409","591","48700","0","1896","50593","662"
"Dehradun","1253","1135","325579","14","32661","358105","982"
"Haridwar","627","606","288075","7","12918","300963","332"
"Nainital","640","659","64722","5","11258","75910","174"
"Pauri Garhwal","806","920","75780","2","5235","81008","526"
"Pithoragarh","282","287","33916","1","2540","36444","293"
"Rudraprayag","157","170","22850","1","2695","25545","216"
"Tehri Garhwal","396","152","26439","0","2342","28774","470"
"US Nagar","852","1180","115635","1","8771","124382","353"
"Uttarkashi","307","251","29438","0","1634","31070","187"
"Total","6838","6817","1157562","33","91694","1248954","5332"
