"","COVID-19 STATUS AS ON 12/08/2022","","","","","","","","","","","","","",""
"SNo.","District","Positive Cases","","","","","","","","","","Active","","","Deaths"
"","","TODAY","","","","","","","Cumulative","","","","","Recovered",""
"","","Local","","Non-Local","","Total","","Grand 
Total","","","","","","",""
"","","Travelers","Others","Travelers","Others","Travelers","Others","","Local","Non- 
Local","Total","","Today","Cumulati
ve",""
"1","LEH","0","3","1","8","1","11","12","13054","10686","23740","96","12","23476","168"
"2","KARGIL","0","0","0","0","0","0","0","4212","1110","5322","6","0","5256","60"
"","Total","0","3","1","8","1","11","12","17266","11796","29062","102","12","28732","228"
