,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-09-19,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
1,2023-09-19,TT,Andhra Pradesh,,,,2340676,14733,2325943,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
2,2023-09-19,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
3,2023-09-19,TT,Assam,,,,746159,8035,738119,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
4,2023-09-19,TT,Bihar,,,,855267,12314,842952,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
5,2023-09-19,TT,Chandigarh,,,,100693,1185,99508,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
6,2023-09-19,TT,Chhattisgarh,,,,1187695,14190,1173505,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
7,2023-09-19,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
8,2023-09-19,TT,Delhi,,,,2040930,26666,2014255,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
9,2023-09-19,TT,Goa,,,,263352,4014,259333,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
10,2023-09-19,TT,Gujarat,,,,1291385,11079,1280305,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
11,2023-09-19,TT,Haryana,,,,1078910,10755,1068129,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
12,2023-09-19,TT,Himachal Pradesh,,,,322916,4241,318668,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
13,2023-09-19,TT,Jammu and Kashmir,,,,482023,4792,477231,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
14,2023-09-19,TT,Jharkhand,,,,443827,5334,438493,,,2023-09-19 17:57:27.515845,,,,44998243,532030,44465693,935169554,2206770208
