,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-10-13,HR,Foreign Evacuees,,,,,,,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
1,2022-10-13,HR,Ambala,,,,42831,542,42284,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
2,2022-10-13,HR,Bhiwani,,,,27182,667,26507,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
3,2022-10-13,HR,Charkhi Dadri,,,,,,,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
4,2022-10-13,HR,Faridabad,,,,135629,741,134873,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
5,2022-10-13,HR,Fatehabad,,,,20295,500,19793,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
6,2022-10-13,HR,Gurugram,,,,300527,1028,299397,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
7,2022-10-13,HR,Hisar,,,,63861,1182,62676,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
8,2022-10-13,HR,Italians,,,,,,,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
9,2022-10-13,HR,Jhajjar,,,,24107,355,23742,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
10,2022-10-13,HR,Jind,,,,25411,544,24864,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
11,2022-10-13,HR,Kaithal,,,,15205,376,14822,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
12,2022-10-13,HR,Karnal,,,,49892,600,49286,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
13,2022-10-13,HR,Kurukshetra,,,,27824,407,27408,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
14,2022-10-13,HR,Mahendragarh,,,,25005,165,24838,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
15,2022-10-13,HR,Nuh,,,,6179,139,6039,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
16,2022-10-13,HR,Palwal,,,,13657,176,13481,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
17,2022-10-13,HR,Panchkula,,,,48357,421,47927,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
18,2022-10-13,HR,Panipat,,,,36755,677,36073,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
19,2022-10-13,HR,Rewari,,,,24985,224,24761,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
20,2022-10-13,HR,Rohtak,,,,33176,537,32615,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
21,2022-10-13,HR,Sirsa,,,,34214,546,33667,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
22,2022-10-13,HR,Sonipat,,,,59580,276,59300,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
23,2022-10-13,HR,Yamunanagar,,,,32691,458,32228,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
24,2022-10-13,HR,Unknown,,,,0.0,0.0,0,,2022-10-14 11:55:33.698983,,,,1055438,10708,1044507,19250875,0,0
